#Datetime,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(°C),temperature_ext(°C),ur(%),pressure(hPa)
2023-06-10 22:00:00,0.22895134103579,0.32282139086046,706.60866826516,5141.5648396544,,3609,12.53,19.86,0,0,1000.23
2023-06-10 23:00:00,0.22896718467151,0.32284373038683,709.73403433454,4982.9367710254,,3608,12.41,19.17,0,0,1000.91
2023-06-11 00:00:00,0.22637299367887,0.3191859210872,752.04793804138,5052.905651997,,3608,12.54,19.22,0,0,1000.96
2023-06-11 01:00:00,0.22976063837542,0.32396250010935,658.80832151824,5283.7262736899,,3609,12.49,18.72,0,0,1000.8
2023-06-11 02:00:00,0.22963684461729,0.32378795091038,704.86585221377,4910.1560249754,,3609,12.43,18.16,0,0,1000.88
2023-06-11 03:00:00,0.23175458492012,0.32677396473736,730.18589453368,5087.0786635757,,3608,12.5,17.61,0,0,1000.31
2023-06-11 04:00:00,0.23378138511838,0.32963175301691,718.90957511622,5074.4585622626,,3609,12.47,20.44,0,0,1000.33
2023-06-11 05:00:00,0.23694627776025,0.33409425164196,671.28264826801,5164.4195532729,,3609,12.46,25.79,0,0,1000.63
2023-06-11 06:00:00,0.23807309064014,0.3356830578026,719.36435686106,5054.8920004005,,3609,13.13,29.36,0,0,1000.85
2023-06-11 07:00:00,0.24426901216688,0.3444193071553,665.97666044059,5127.5754131522,,3607,13.13,30.54,0,0,1001.11
2023-06-11 08:00:00,0.2437284706425,0.34365714360592,724.50849976796,4983.6443519162,,3608,14.08,33.7,0,0,1001.15
2023-06-11 09:00:00,0.24779515409905,0.34939116727966,716.33871730748,5023.5057683206,,3609,14.06,34.94,0,0,1001.15
2023-06-11 10:00:00,0.24598797292937,0.34684304183041,700.93405330123,5013.0967573353,,3608,13.58,33.97,0,0,1001.23
2023-06-11 11:00:00,0.24583738950231,0.34663071919825,738.38384318072,5098.0351567143,,3609,13.09,32.94,0,0,1000.87
2023-06-11 12:00:00,0.24440131032307,0.34460584755553,740.69566665849,5170.2983141264,,3609,13.55,34.56,0,0,1000.74
2023-06-11 13:00:00,0.24371835433563,0.34364287961323,759.13601047876,5109.9040188933,,3609,13.11,35.64,0,0,1000.35
2023-06-11 14:00:00,0.24157321574129,0.34061823419522,722.92005445709,5014.0364800007,,3608,14.09,37.2,0,0,1000.03
2023-06-11 15:00:00,0.23995968255458,0.33834315240196,766.25312043,5034.5300797409,,3609,13.43,35.59,0,0,999.5
2023-06-11 16:00:00,0.2355866832318,0.33217722335683,780.76140555513,5172.8283586432,,3608,12.84,35.46,0,0,999.09
2023-06-11 17:00:00,0.23467067436429,0.33088565085365,753.56143061857,5198.2049416258,,3609,12.61,33.88,0,0,999.42
2023-06-11 18:00:00,0.22961563981624,0.3237580521409,734.92425459299,5149.0363531336,,3608,12.62,28.26,0,0,999.49
2023-06-11 19:00:00,0.2286631615282,0.32241505775476,725.793565099,5149.893634784,,3608,12.69,25.4,0,0,1000.02
2023-06-11 20:00:00,0.22674479192778,0.31971015661817,739.7777449179,5096.5523783114,,3608,12.62,24,0,0,1000.55
2023-06-11 21:00:00,0.22290178330182,0.31429151445557,744.58965323868,4963.5561536712,,3609,12.62,22.9,0,0,1001.34
2023-06-11 22:00:00,0.22261678472388,0.31388966646067,722.13188024261,5217.4338176406,,3609,12.62,22.94,0,0,1001.48
2023-06-11 23:00:00,0.22265551367525,0.3139442742821,724.36723752898,5091.2685090516,,3608,12.55,21.83,0,0,1002.02
2023-06-12 00:00:00,0.22328239515286,0.31482817716553,752.7037314556,5161.3708245831,,3608,12.58,21.01,0,0,1002.12
2023-06-12 01:00:00,0.21455744668416,0.30252599982467,781.57778078798,5083.2502242753,,3608,12.51,20.42,0,0,1001.94
2023-06-12 02:00:00,0.21403940449988,0.30179556034483,733.08387418678,5027.2250810583,,3609,12.43,19.54,0,0,1001.74
2023-06-12 03:00:00,0.2144159293532,0.30232646038801,725.54908775494,5109.7247014241,,3607,12.42,19.44,0,0,1001.62
2023-06-12 04:00:00,0.21423583343096,0.30207252513766,732.80911890991,5146.4362473539,,3609,12.46,23.93,0,0,1001.49
2023-06-12 05:00:00,0.21542529617129,0.30374966760151,681.25100302139,5353.9245196042,,3609,12.51,24.06,0,0,1001.44
2023-06-12 06:00:00,0.21803007465215,0.30742240525953,686.6569096541,5145.0704539716,,3609,12.63,26.05,0,0,1001.81
2023-06-12 07:00:00,0.21311814533946,0.30049658492863,754.67852291623,5153.2843076882,,3608,13.12,29.79,0,0,1001.98
2023-06-12 08:00:00,0.21349193961504,0.30102363485721,721.51694071222,5019.388252999,,3608,14.11,33.72,0,0,1001.9
2023-06-12 09:00:00,0.21238699066671,0.29946565684006,740.07312876823,5017.7148267156,,3609,14.1,34.82,0,0,1001.8
2023-06-12 10:00:00,0.21201477078984,0.29894082681368,728.75215773497,5160.1108069204,,3608,13.12,33.81,0,0,1001.64
2023-06-12 11:00:00,0.21270716230563,0.29991709885094,715.73459422931,5042.6204819563,,3609,13.1,34.4,0,0,1001.28
2023-06-12 12:00:00,0.21326245432709,0.30070006060119,726.79913856341,5153.3863631299,,3609,14.13,36.58,0,0,1000.74
2023-06-12 13:00:00,0.21293865123872,0.3002434982466,750.03799106539,4992.9854023407,,3608,13.13,35.19,0,0,999.93
2023-06-12 14:00:00,0.21247723394121,0.29959289985711,752.70217213416,5147.119172343,,3609,13.13,36.14,0,0,999.4
2023-06-12 15:00:00,0.21765120491662,0.30688819893243,690.24229723859,5224.7738766811,,3609,13.19,34.97,0,0,999.05
2023-06-12 16:00:00,0.21977589863591,0.30988401707663,748.59562867802,5300.3691950056,,3607,13.03,35.62,0,0,998.74
2023-06-12 17:00:00,0.22146485297897,0.31226544270034,714.84780337273,5167.5256631191,,3608,12.61,32.27,0,0,998.67
2023-06-12 18:00:00,0.22061795895138,0.31107132212144,728.71030579775,4976.6654148708,,3609,12.64,28.36,0,0,998.63
2023-06-12 19:00:00,0.22026574606431,0.31057470195067,727.06264997997,5108.6428712209,,3608,12.59,23.54,0,0,998.86
2023-06-12 20:00:00,0.22132339646963,0.31206598902218,710.89390853604,5049.2981896286,,3609,12.59,21.77,0,0,999.07
2023-06-12 21:00:00,0.22510184266143,0.31739359815262,684.69494227683,5073.7306675571,,3608,12.51,20.79,0,0,999.2
2023-06-12 22:00:00,0.22392625103541,0.31573601395992,729.74608299048,5107.9717391079,,3608,12.53,20.23,0,0,999.01
2023-06-12 23:00:00,0.22256155253615,0.31381178907598,755.06851749153,5088.9621051643,,3609,12.5,19.15,0,0,998.91
2023-06-13 00:00:00,0.22242539511502,0.31361980711218,739.6786684007,5050.341714657,,3608,12.46,19.65,0,0,998.62
2023-06-13 01:00:00,0.22269650540422,0.31400207261995,766.20578729968,5033.9963565616,,3609,12.56,19.66,0,0,998.91
2023-06-13 02:00:00,0.2223134088024,0.31346190641138,754.65257014483,5112.1076193459,,3609,12.51,18.94,0,0,999.04
2023-06-13 03:00:00,0.2196823300757,0.30975208540673,763.43706649542,4927.8794922497,,3608,12.37,19.29,0,0,999.01
2023-06-13 04:00:00,0.21880471386499,0.30851464654964,735.1775209898,5029.1845246425,,3608,12.46,20.07,0,0,999.07
2023-06-13 05:00:00,0.21317695866973,0.30057951172432,719.04482196972,4976.1089763926,,3609,12.4,20.33,0,0,999.76
2023-06-13 06:00:00,0.20894584909613,0.29461364722554,761.25513808329,5083.8040148113,,3609,12.62,22.31,0,0,999.88
2023-06-13 07:00:00,0.21062141461203,0.29697619460296,741.82368592299,5316.0076683979,,3608,12.95,23.59,0,0,999.52
2023-06-13 08:00:00,0.21250554004014,0.2996328114566,704.71971758735,5154.2564143259,,3609,12.49,23.22,0,0,999.61
2023-06-13 09:00:00,0.21259694467832,0.29976169199643,748.16407539876,5087.6426294372,,3609,13.17,26.88,0,0,999.59
2023-06-13 10:00:00,0.21271071142812,0.29992210311365,712.1828909295,5058.4744751562,,3608,13.14,28.15,0,0,999.35
2023-06-13 11:00:00,0.21080412094152,0.29723381052754,752.3326654495,4991.4547665564,,3608,13.93,30.54,0,0,998.91
2023-06-13 12:00:00,0.20984877591137,0.29588677403503,736.20363353302,5077.9946192482,,3608,13.12,30,0,0,998.47
2023-06-13 13:00:00,0.21416905680753,0.30197837009862,711.40060368386,5330.2045428339,,3609,12.79,24.66,0,0,997.96
2023-06-13 14:00:00,0.21317671617047,0.30057916980037,786.76477700184,5203.4589526636,,3607,12.76,22.53,0,0,998.05
2023-06-13 15:00:00,0.20992046148633,0.29598785069573,727.99693867074,5091.2977013661,,3609,12.66,21.28,0,0,998.28
2023-06-13 16:00:00,0.20950595032961,0.29540338996476,722.10705768136,5053.5180532156,,3609,12.69,21.11,0,0,998.25
2023-06-13 17:00:00,0.20809504243087,0.29341400982753,725.19417343119,5044.462979757,,3609,12.64,24.45,0,0,998.05
2023-06-13 18:00:00,0.21072547371828,0.29712291794277,692.58362792993,5082.7270745713,,3608,12.51,21.46,0,0,997.75
2023-06-13 19:00:00,0.21437090050278,0.30226296970891,677.91638986318,5188.2635445267,,3609,12.59,19.38,0,0,997.83
2023-06-13 20:00:00,0.21246646401369,0.2995777142593,730.049170986,4893.6897363058,,3608,12.53,18.46,0,0,998.15
2023-06-13 21:00:00,0.21028511501259,0.29650201216775,721.67257031715,5059.3941972514,,3608,12.43,18.34,0,0,998.76
2023-06-13 22:00:00,0.21249369033292,0.29961610336942,691.50176486056,5120.9941501324,,3609,12.39,17.58,0,0,999
2023-06-13 23:00:00,0.21478256399421,0.30284341523183,712.86287413717,5136.4861847956,,3609,12.46,16.97,0,0,999.05
2023-06-14 00:00:00,0.2207698644716,0.31128550890496,663.61955443209,5208.6015613418,,3608,12.31,17.22,0,0,998.97
2023-06-14 01:00:00,0.22295271719105,0.31436333123939,718.52968094542,5062.9816380166,,3609,12.3,16.68,0,0,998.86
2023-06-14 02:00:00,0.22267631553461,0.3139736049038,747.68554396277,5018.4743406742,,3608,12.49,16.24,0,0,998.42
2023-06-14 03:00:00,0.22358713171707,0.31525785572107,787.71911673431,5257.8112012335,,3608,12.34,15.96,0,0,998.32
2023-06-14 04:00:00,0.22376630781658,0.31551049402137,731.57789686033,5032.6149962475,,3609,12.39,20.13,0,0,998.31
2023-06-14 05:00:00,0.22387708854029,0.31566669484181,733.69283602229,5094.3512790122,,3608,12.58,21.62,0,0,998.8
2023-06-14 06:00:00,0.22396048646607,0.31578428591716,769.50514587483,5153.6503085745,,3608,13.13,25.12,0,0,998.93
2023-06-14 07:00:00,0.22259123468089,0.31385364090006,757.88072291764,5224.8081695476,,3608,13.14,27.22,0,0,999.19
2023-06-14 08:00:00,0.22112738867521,0.31178961803204,703.17502766189,4951.3769095033,,3609,13.11,29.73,0,0,999.54
2023-06-14 09:00:00,0.2212315517801,0.31193648800994,727.38300958153,4962.8768353672,,3608,14.12,32.73,0,0,999.9
2023-06-14 10:00:00,0.22174860877048,0.31266553836638,712.11473703983,5127.3921648351,,3609,14.14,32.81,0,0,999.93
2023-06-14 11:00:00,0.22117155220826,0.31185188861365,775.43674321613,5036.7006696492,,3609,13.16,32.89,0,0,999.4
2023-06-14 12:00:00,0.22239032320745,0.31357035572251,711.40893553414,5080.1581676844,,3609,14.12,34.42,0,0,999.2
2023-06-14 13:00:00,0.22220575296928,0.31331011168668,706.57582341842,5272.9429515227,,3609,13.09,33.08,0,0,998.78
2023-06-14 14:00:00,0.22742216605463,0.32066525413703,676.94898099605,5147.4354762342,,3608,13.09,32.59,0,0,998.53
2023-06-14 15:00:00,0.22895079136244,0.32282061582104,711.62696252094,5182.8734589192,,3609,13.17,29.89,0,0,998.31
2023-06-14 16:00:00,0.22820376872111,0.32176731389677,736.35736765881,5038.5294137472,,3608,13,29.6,0,0,998.52
2023-06-14 17:00:00,0.22955335271036,0.3236702273216,702.81653279924,5072.6887394699,,3608,12.7,28.29,0,0,998.63
2023-06-14 18:00:00,0.22698740786293,0.32005224508673,748.26952847704,5120.673963546,,3608,12.62,25.07,0,0,999.13
2023-06-14 19:00:00,0.22268477439518,0.31398553189721,724.83340821389,4995.2606967872,,3610,12.73,22.41,0,0,999.61
2023-06-14 20:00:00,0.22524878539144,0.31760078740193,704.65750739509,5092.0876315761,,3608,12.63,20.86,0,0,1000.24
2023-06-14 21:00:00,0.22443352321303,0.31645126773037,726.96631730499,4973.2015019879,,3608,12.58,19.57,0,0,1001.01
2023-06-14 22:00:00,0.22324040285107,0.31476896802001,703.2264087012,5060.1705268564,,3608,12.52,18.5,0,0,1001.02
2023-06-14 23:00:00,0.22115779044768,0.31183248453123,753.72546168888,5114.5622850547,,3608,12.53,17.59,0,0,1001.55
2023-06-15 00:00:00,0.21657675879298,0.3053732298981,691.90637779477,4922.570951264,,3609,12.46,17.92,0,0,1001.31
2023-06-15 01:00:00,0.21797730558185,0.30734800087041,731.90255116838,5348.0960057853,,3608,12.53,17.86,0,0,1001.96
2023-06-15 02:00:00,0.21909457132757,0.30892334557187,717.96008810354,4992.496051194,,3608,12.47,17.37,0,0,1002.22
2023-06-15 03:00:00,0.22356317711734,0.31522407973545,694.66176959704,5229.6739473695,,3609,12.59,16.63,0,0,1002.12
2023-06-15 04:00:00,0.22181668960602,0.31276153234449,770.15391184668,4988.0873978714,,3608,12.48,19.11,0,0,1002.15
2023-06-15 05:00:00,0.22248008475937,0.31369691951071,709.06318805605,5017.7210320378,,3609,12.62,25.14,0,0,1002.6
2023-06-15 06:00:00,0.22247419668812,0.31368861733025,737.65653408667,4939.3540539319,,3608,13.14,28.38,0,0,1002.86
2023-06-15 07:00:00,0.22411271419499,0.31599892701494,671.87844530235,4848.2698743741,,3609,13.09,30.23,0,0,1002.93
2023-06-15 08:00:00,0.2237295383522,0.31545864907661,707.89669621676,4930.0216423945,,3609,13.13,30.97,0,0,1002.72
2023-06-15 09:00:00,0.22499214720423,0.31723892755797,734.70644805885,5203.5445304942,,3608,13.1,31.97,0,0,1002.93
2023-06-15 10:00:00,0.22227930999967,0.31341382709954,748.15144626344,4964.5870551007,,3609,14.12,32.82,0,0,1002.68
2023-06-15 11:00:00,0.22395196597182,0.31577227202027,726.77419077769,4999.6773901978,,3608,13.09,31.8,0,0,1002.5
2023-06-15 12:00:00,0.22063751239692,0.31109889247965,773.39862822746,4957.7611225217,,3608,13.16,33.64,0,0,1002.29
2023-06-15 13:00:00,0.21663173620583,0.30545074805022,746.72286264592,4993.3619594826,,3608,13.05,35.53,0,0,1001.68
2023-06-15 14:00:00,0.21315808792698,0.30055290397705,698.37131835727,4885.067525316,,3609,13.13,35.76,0,0,1001.52
2023-06-15 15:00:00,0.20930814744272,0.29512448789423,788.60356357405,5103.167660058,,3608,13.74,37.72,0,0,1001.25
2023-06-15 16:00:00,0.21117508793391,0.29775687398681,719.03659830695,5186.864903107,,3608,12.61,34.79,0,0,1000.96
2023-06-15 17:00:00,0.20839845499119,0.29384182153758,778.84996822374,5173.9684527316,,3609,12.61,32.94,0,0,1000.84
2023-06-15 18:00:00,0.20979420859925,0.29580983412495,722.02767273318,5145.3774267381,,3608,12.65,27.98,0,0,1001.16
2023-06-15 19:00:00,0.20888732562677,0.29453112913375,756.00058015579,5059.1275740499,,3608,12.62,23.75,0,0,1001.39
2023-06-15 20:00:00,0.20467213967065,0.28858771693562,794.37140226237,5000.2571901884,,3609,12.57,21.7,0,0,1002.1
2023-06-15 21:00:00,0.20219810384251,0.28509932641794,823.52774357023,5138.6993823185,,3608,12.58,19.65,0,0,1002.3
2023-06-15 22:00:00,0.2017960269798,0.28453239804152,726.8373040695,5175.1366059187,,3608,12.51,18.82,0,0,1002.58
2023-06-15 23:00:00,0.19926806184912,0.28096796720726,816.41732710277,5024.5444744326,,3608,12.62,18.28,0,0,1002.74
2023-06-16 00:00:00,0.19807411395532,0.279284500677,743.48188668156,5110.2281922181,,3609,12.53,18.25,0,0,1002.3
2023-06-16 01:00:00,0.19567526488875,0.27590212349313,756.69444212054,5175.9317353255,,3608,12.46,18.64,0,0,1002.56
2023-06-16 02:00:00,0.19660748427532,0.27721655282821,704.64002991612,5029.6029605568,,3609,12.49,17.33,0,0,1003.14
2023-06-16 03:00:00,0.1923490237563,0.27121212349639,752.19154781127,5056.8446738396,,3608,12.51,16.85,0,0,1003.01
2023-06-16 04:00:00,0.19677062572117,0.27744658226684,700.45218566571,5173.5876443995,,3609,12.44,21.13,0,0,1002.92
2023-06-16 05:00:00,0.19390052984097,0.27339974707577,793.17807736845,5106.6201714181,,3608,12.62,24.97,0,0,1003.25
2023-06-16 06:00:00,0.19370918110564,0.27312994535896,753.36552369749,5011.2192363051,,3609,13.11,28.98,0,0,1003.32
2023-06-16 07:00:00,0.19005220018083,0.26797360225497,776.05825560932,4986.7779817368,,3609,13.13,30.32,0,0,1003.8
2023-06-16 08:00:00,0.18810116964876,0.26522264920475,753.39301004694,4917.6080747227,,3607,14.07,33.56,0,0,1003.81
2023-06-16 09:00:00,0.18689313909653,0.26351932612611,753.16235378384,5147.6810484045,,3609,14.13,34.01,0,0,1003.55
2023-06-16 10:00:00,0.18697956963092,0.2636411931796,758.74354146397,5050.205941921,,3608,14.14,34.07,0,0,1003.16
2023-06-16 11:00:00,0.18648089388046,0.26293806037144,776.03677787441,5254.5303974842,,3609,13.16,34.01,0,0,1002.87
2023-06-16 12:00:00,0.18785142614293,0.26487051086152,780.52969322762,5260.5058676552,,3608,13.13,35.54,0,0,1002.51
2023-06-16 13:00:00,0.18938134314527,0.26702769383482,727.62201748714,5104.4888049809,,3608,14.11,36.92,0,0,1001.94
2023-06-16 14:00:00,0.18805834124197,0.26516226115118,732.36430667198,4915.0541238181,,3610,13.13,37.22,0,0,1001.28
2023-06-16 15:00:00,0.19020111542027,0.26818357274258,726.81939187034,5056.6252123161,,3608,13.07,34.98,0,0,1000.91
2023-06-16 16:00:00,0.18633105971225,0.26272679419427,780.33129173561,4968.7599657969,,3608,12.64,36.43,0,0,1000.58
2023-06-16 17:00:00,0.18681802462659,0.26341341472349,729.26641740675,4925.8334258908,,3609,12.64,34.51,0,0,1000.48
2023-06-16 18:00:00,0.1876879415293,0.26463999755631,694.26879869617,5058.5896994299,,3608,12.53,27.45,0,0,1000.52
2023-06-16 19:00:00,0.18897078785377,0.26644881087381,722.54463676354,5035.9032892308,,3609,12.63,23.75,0,0,1000.48
2023-06-16 20:00:00,0.19063471248864,0.26879494460898,751.48036492759,5039.5351945723,,3608,12.56,21.61,0,0,1001.12
2023-06-16 21:00:00,0.19332237675775,0.27258455122843,749.42287757816,5161.0359082457,,3609,12.61,20.77,0,0,1001.67
2023-06-16 22:00:00,0.19248056353969,0.27139759459096,716.94299285354,4985.0038603095,,3608,12.55,20.21,0,0,1002.33
2023-06-16 23:00:00,0.19549449087175,0.27564723212917,741.09341707325,5106.625862774,,3609,12.62,21.01,0,0,1003.08
2023-06-17 00:00:00,0.19443434036781,0.27415241991861,757.2299476737,5025.3143891286,,3608,12.5,19.86,0,0,1002.92
2023-06-17 01:00:00,0.19595013617324,0.27628969200428,714.33831307011,5104.865102154,,3609,12.52,18.25,0,0,1002.71
2023-06-17 02:00:00,0.19274348853646,0.27176831883641,778.51967352002,5008.7215421953,,3608,12.46,16.73,0,0,1002.73
2023-06-17 03:00:00,0.19435849699826,0.27404548076755,729.96859823029,5155.929982539,,3609,12.51,17.39,0,0,1002.77
2023-06-17 04:00:00,0.19067962533705,0.26885827172525,746.06370861929,4965.764219017,,3609,12.45,21.46,0,0,1002.92
2023-06-17 05:00:00,0.19105434041699,0.26938661998796,756.9815538445,4944.2721905763,,3608,12.88,26.35,0,0,1003.44
2023-06-17 06:00:00,0.1943068242946,0.27397262225539,693.50133905055,5069.1808672117,,3609,13.03,28.8,0,0,1003.73
2023-06-17 07:00:00,0.19439311940774,0.27409429836491,775.92901153108,5002.9517943492,,3608,13.08,30.73,0,0,1004.05
2023-06-17 08:00:00,0.19698294712776,0.27774595545014,740.93204114049,5254.3213869118,,3608,14.13,34,0,0,1003.92
2023-06-17 09:00:00,0.19758742721214,0.27859827236911,720.73724012624,5017.7865330702,,3609,14.12,34.63,0,0,1003.56
2023-06-17 10:00:00,0.19743395766583,0.27838188030882,785.9633742599,5203.091358459,,3609,14.16,34.61,0,0,1003.28
2023-06-17 11:00:00,,,,,,,,,,,
2023-06-17 12:00:00,0.19978262952492,0.28169350763013,,,,3609,13.13,34.82,0,0,1003.09
2023-06-17 13:00:00,0.1984155223424,0.27976588650278,723.51051869604,4874.328399533,,3608,14.13,36.84,0,0,1002.8
2023-06-17 14:00:00,0.19978080133061,0.28169092987617,730.54231078506,5107.944349273,,3608,14.13,37.78,0,0,1002.06
2023-06-17 15:00:00,0.19722606291183,0.27808874870567,800.64598254454,5118.8727692573,,3609,14.04,39.39,0,0,1001.87
2023-06-17 16:00:00,0.19770299586155,0.27876122416478,773.49257833677,5015.3652014591,,3609,13.09,38.32,0,0,1001.6
2023-06-17 17:00:00,0.19628982708913,0.27676865619567,765.09612301941,4920.6494194557,,3608,12.71,36.79,0,0,1001.49
2023-06-17 18:00:00,0.19350787819073,0.27284610824893,746.88910067557,5045.5871256749,,3609,12.65,33.63,0,0,1001.31
2023-06-17 19:00:00,0.19297966405425,0.27210132631649,741.0233230471,5086.3338488841,,3608,12.59,27.24,0,0,1001.66
2023-06-17 20:00:00,0.1928525430226,0.27192208566186,770.15890415432,5143.2685670156,,3608,12.61,23.75,0,0,1001.96
2023-06-17 21:00:00,0.19256905045332,0.27152236113918,737.94148715686,5039.0165481996,,3609,12.59,22.01,0,0,1002.69
2023-06-17 22:00:00,0.19010233362155,0.26804429040638,788.51978203955,5054.4584218685,,3608,12.57,20.56,0,0,1002.84
2023-06-17 23:00:00,0.19045008867025,0.26853462502506,743.71154471203,5176.2576832637,,3609,12.44,19.67,0,0,1003.06
2023-06-18 00:00:00,0.19417521834528,0.27378705786684,698.13378933876,5133.5652880174,,3608,12.52,18.62,0,0,1003.09
2023-06-18 01:00:00,0.1948234138852,0.27470101357813,697.55396339888,5064.6923966001,,3608,12.57,18.19,0,0,1002.87
2023-06-18 02:00:00,0.19626333215042,0.27673129833209,786.12664405697,5315.938320975,,3609,12.53,17.46,0,0,1002.92
2023-06-18 03:00:00,0.19472976478965,0.2745689683534,726.89894129363,4910.5853923622,,3608,12.52,16.12,0,0,1003.12
2023-06-18 04:00:00,0.1933420221654,0.27261225125322,787.18186367431,4979.3921446155,,3608,12.41,16,0,0,1003.61
2023-06-18 05:00:00,0.19210187326477,0.27086364130333,795.4037849873,4949.8185378312,,3609,12.42,20.92,0,0,1003.8
2023-06-18 06:00:00,0.19045434420626,0.26854062533083,752.33974794592,5276.6000713068,,3607,12.8,26.68,0,0,1003.92
2023-06-18 07:00:00,0.19133393190583,0.26978084398722,747.80684536257,4974.6977803357,,3609,13.08,29.23,0,0,1004.32
2023-06-18 08:00:00,0.18905355048952,0.26656550619022,752.29891675528,4983.6223517654,,3608,13.15,31.72,0,0,1004.77
2023-06-18 09:00:00,0.18716899142983,0.26390827791606,757.66794516884,4970.1915102276,,3608,14.14,34.07,0,0,1004.82
2023-06-18 10:00:00,0.18719923859545,0.26395092641959,784.06122304663,5195.8609370018,,3609,14.15,35.63,0,0,1005.02
2023-06-18 11:00:00,0.1872796554016,0.26406431411626,720.78480100745,5154.6221389054,,3608,14.17,36.14,0,0,1004.88
2023-06-18 12:00:00,0.18589708516556,0.26211489008344,771.28009162267,4950.8491394219,,3609,14.13,36.74,0,0,1004.54
2023-06-18 13:00:00,0.18649226873928,0.26295409892239,734.31396490001,5042.9250643538,,3608,14.13,37.22,0,0,1003.98
2023-06-18 14:00:00,0.18835843419064,0.2655853922088,693.0789347579,5087.8106317701,,3609,14.1,40.73,0,0,1003.75
2023-06-18 15:00:00,0.18825471687078,0.2654391507878,793.76839938245,5053.5320390492,,3608,13.25,38.84,0,0,1003.31
2023-06-18 16:00:00,0.18839825524772,0.26564153989929,768.05114768085,5007.3779611809,,3609,13.09,36.04,0,0,1003.44
2023-06-18 17:00:00,0.18917956620952,0.26674318835542,773.0525424985,5119.8293121759,,3609,12.68,32.23,0,0,1003.4
2023-06-18 18:00:00,0.18936807393052,0.26700898424204,744.54021282116,5060.8267355896,,3608,12.65,31.18,0,0,1003.52
2023-06-18 19:00:00,0.1900015168523,0.26790213876174,724.91750358375,5071.1742244213,,3608,12.64,26.23,0,0,1003.43
2023-06-18 20:00:00,0.19050542583945,0.26861265043363,744.72080041763,5057.9858889742,,3608,12.71,22.99,0,0,1003.36
2023-06-18 21:00:00,0.18852099677078,0.2658146054468,803.93658276243,5109.3599732988,,3609,12.57,21.71,0,0,1004.15
2023-06-18 22:00:00,0.18910980505059,0.26664482512133,771.40385351077,5057.9903191771,,3609,12.61,20.58,0,0,1004.29
2023-06-18 23:00:00,0.18850026097707,0.26578536797766,746.08758373513,5096.9450259303,,3607,12.47,19,0,0,1004.19
2023-06-19 00:00:00,0.18463084114631,0.26032948601629,776.0322508147,5094.7640416433,,3609,12.53,18.41,0,0,1004.2
2023-06-19 01:00:00,0.18106174905679,0.25529706617008,792.47619181627,5158.7438372263,,3608,12.57,17.74,0,0,1004.4
2023-06-19 02:00:00,0.17963712142733,0.25328834121254,789.30357030893,5069.109719356,,3609,12.54,17.3,0,0,1004.79
2023-06-19 03:00:00,0.17798945544822,0.25096513218199,771.23474107476,4902.6301636547,,3608,12.46,17.41,0,0,1005.05
2023-06-19 04:00:00,0.17969623714021,0.2533716943677,782.51619757411,5275.8593903976,,3608,12.5,18.07,0,0,1005.19
2023-06-19 05:00:00,0.18055636575522,0.25458447571486,774.50691738568,4995.5060979485,,3608,12.38,19.86,0,0,1005.23
2023-06-19 06:00:00,0.17834707046671,0.25146936935806,762.30004657737,4972.9366596047,,3609,12.58,22.74,0,0,1005.08
2023-06-19 07:00:00,0.17676312438815,0.24923600538729,769.08624525161,4809.2791282113,,3608,13.17,28.27,0,0,1004.96
2023-06-19 08:00:00,0.17709292860513,0.24970102933324,771.06655023007,5166.9944173641,,3609,13.18,32.73,0,0,1005.41
2023-06-19 09:00:00,0.17543801446651,0.24736760039778,819.40275046804,5018.6972974887,,3609,14.11,35.63,0,0,1005.51
2023-06-19 10:00:00,0.17647218881719,0.24882578623223,767.28156621161,5262.8793035601,,3608,14.11,37.09,0,0,1005.19
2023-06-19 11:00:00,0.17412731051044,0.24551950781971,771.22724792956,5136.8193683087,,3609,14.08,37.24,0,0,1005.23
2023-06-19 12:00:00,0.1745607238624,0.24613062064598,774.07077469548,5052.7514521938,,3608,14.07,36.89,0,0,1004.83
2023-06-19 13:00:00,0.17295466967178,0.24386608423721,760.70313030505,4943.160053798,,3609,14.13,39.01,0,0,1004.39
2023-06-19 14:00:00,0.16786738600521,0.23669301426735,808.79759821229,5041.3659712917,,3608,14.07,39.82,0,0,1004.21
2023-06-19 15:00:00,0.16920417900542,0.23857789239764,750.57317033873,5023.958063686,,3609,14.07,40.32,0,0,1003.71
2023-06-19 16:00:00,0.16986932870138,0.23951575346895,763.79280935632,5100.6299023191,,3609,13.24,38.97,0,0,1003.31
2023-06-19 17:00:00,0.17028693710076,0.24010458131208,747.0883892854,5020.0639677247,,3609,12.68,37.05,0,0,1003.37
2023-06-19 18:00:00,0.16717715581965,0.2357197897057,810.92222301551,4866.0251590916,,3609,12.62,34.69,0,0,1003.64
2023-06-19 19:00:00,0.16930758466006,0.23872369437069,721.34620991246,5330.037563314,,3608,12.57,28.65,0,0,1003.77
2023-06-19 20:00:00,0.16804302842593,0.23694067008056,757.94286465664,4923.7301713923,,3609,12.53,25.24,0,0,1003.4
2023-06-19 21:00:00,0.16884154010478,0.23806657154774,748.83671194244,4909.838923907,,3608,12.63,23.8,0,0,1004.14
