datetime,TAVG,PREC,RHAVG,RAD,W_SCAL_INT,W_VEC_DIR,W_VEC_INT,LEAFW,ET0
2023-01-01 00:00:00,9.5,0.0,94.8,0.0,0.6,264.6,0.6,1.0,0.0
2023-01-01 01:00:00,9.2,0.0,95.6,0.0,0.8,222.8,0.7,1.0,0.0
2023-01-01 02:00:00,9.0,0.0,93.7,0.0,1.2,257.0,1.1,1.0,0.0
2023-01-01 03:00:00,8.5,0.0,94.2,0.0,0.9,238.9,0.9,1.0,0.0
2023-01-01 04:00:00,8.2,0.0,92.7,0.0,1.1,256.7,1.1,1.0,0.0
2023-01-01 05:00:00,7.6,0.0,92.2,0.0,0.9,245.7,0.9,1.0,0.0
2023-01-01 06:00:00,7.2,0.0,92.8,0.0,1.4,261.5,1.4,1.0,0.0
2023-01-01 07:00:00,7.0,0.0,93.5,0.0,0.9,232.1,0.9,1.0,0.0
2023-01-01 08:00:00,7.8,0.0,92.9,45.9,1.7,257.1,1.7,1.0,0.0
2023-01-01 09:00:00,8.7,0.0,96.1,142.0,2.1,261.4,2.1,1.0,0.0
2023-01-01 10:00:00,9.3,0.0,94.8,203.6,2.0,249.6,1.9,1.0,0.1
2023-01-01 11:00:00,9.9,0.0,95.4,298.1,1.2,267.1,1.2,1.0,0.1
2023-01-01 12:00:00,10.3,0.0,96.3,279.7,2.1,302.0,1.9,1.0,0.1
2023-01-01 13:00:00,10.8,0.0,94.4,167.3,1.5,297.0,1.5,1.0,0.1
2023-01-01 14:00:00,11.1,0.0,90.6,82.2,0.5,254.9,0.3,1.0,0.0
2023-01-01 15:00:00,10.9,0.0,91.9,40.1,0.9,296.1,0.7,1.0,0.0
2023-01-01 16:00:00,10.5,0.0,93.3,6.7,0.9,301.1,0.8,1.0,0.0
2023-01-01 17:00:00,10.2,0.0,93.9,0.0,1.1,311.4,1.0,1.0,0.0
2023-01-01 18:00:00,10.1,0.0,94.4,0.0,1.0,7.4,0.9,1.0,0.0
2023-01-01 19:00:00,9.9,0.0,94.2,0.0,0.6,349.1,0.4,1.0,0.0
2023-01-01 20:00:00,9.8,0.0,94.5,0.0,0.9,308.5,0.9,1.0,0.0
2023-01-01 21:00:00,9.8,0.0,94.2,0.0,0.6,280.0,0.5,1.0,0.0
2023-01-01 22:00:00,9.6,0.0,94.5,0.0,0.7,241.2,0.7,1.0,0.0
2023-01-01 23:00:00,9.5,0.0,94.8,0.0,1.0,263.7,1.0,1.0,0.0
2023-01-02 00:00:00,9.4,0.0,95.1,0.0,0.8,240.7,0.7,1.0,0.0
2023-01-02 01:00:00,9.3,0.0,94.3,0.0,0.4,237.1,0.3,1.0,0.0
2023-01-02 02:00:00,9.1,0.0,95.2,0.0,1.0,255.5,1.0,1.0,0.0
2023-01-02 03:00:00,8.9,0.0,95.6,0.0,1.0,261.4,0.9,1.0,0.0
2023-01-02 04:00:00,8.6,0.0,97.2,0.0,0.8,254.4,0.8,1.0,0.0
2023-01-02 05:00:00,8.6,0.0,96.9,0.0,0.8,228.4,0.8,1.0,0.0
2023-01-02 06:00:00,8.5,0.0,97.5,0.0,1.3,268.2,1.3,1.0,0.0
2023-01-02 07:00:00,8.5,0.0,97.6,0.0,1.0,250.7,1.0,1.0,0.0
2023-01-02 08:00:00,8.6,0.0,97.5,14.2,1.1,239.8,1.0,1.0,0.0
2023-01-02 09:00:00,8.8,0.0,97.8,43.5,0.7,263.1,0.6,1.0,0.0
2023-01-02 10:00:00,9.0,0.0,97.8,66.6,1.2,180.2,1.2,1.0,0.0
2023-01-02 11:00:00,9.4,0.0,96.4,76.9,0.6,152.8,0.6,1.0,0.0
2023-01-02 12:00:00,9.3,0.0,94.7,62.3,0.9,187.2,0.8,1.0,0.0
2023-01-02 13:00:00,9.4,0.0,95.1,65.0,1.2,136.9,1.1,1.0,0.0
2023-01-02 14:00:00,9.1,0.0,96.1,43.0,0.7,180.2,0.6,1.0,0.0
2023-01-02 15:00:00,9.0,0.0,96.9,21.5,1.1,155.5,1.1,1.0,0.0
2023-01-02 16:00:00,8.7,0.0,97.7,3.7,1.3,168.4,1.3,1.0,0.0
2023-01-02 17:00:00,8.7,0.0,97.0,0.0,0.5,174.8,0.4,1.0,0.0
2023-01-02 18:00:00,8.5,0.0,97.8,0.0,0.6,317.2,0.4,1.0,0.0
2023-01-02 19:00:00,8.4,0.0,97.8,0.0,0.6,140.5,0.5,1.0,0.0
2023-01-02 20:00:00,8.4,0.0,96.7,0.0,0.6,101.5,0.4,1.0,0.0
2023-01-02 21:00:00,8.4,0.0,96.7,0.0,0.7,178.0,0.7,1.0,0.0
2023-01-02 22:00:00,8.3,0.0,97.3,0.0,0.7,197.1,0.7,1.0,0.0
2023-01-02 23:00:00,8.1,0.0,97.5,0.0,1.0,219.8,1.0,1.0,0.0
2023-01-03 00:00:00,8.1,0.0,97.8,0.0,1.0,228.5,0.9,1.0,0.0
2023-01-03 01:00:00,8.1,0.0,98.0,0.0,0.7,248.9,0.6,1.0,0.0
2023-01-03 02:00:00,8.2,0.0,97.5,0.0,0.5,248.8,0.5,1.0,0.0
2023-01-03 03:00:00,8.2,0.1,97.9,0.0,0.6,244.8,0.3,1.0,0.0
2023-01-03 04:00:00,8.3,0.0,97.2,0.0,0.5,112.4,0.6,1.0,0.0
2023-01-03 05:00:00,8.3,0.0,96.9,0.0,0.6,157.6,0.3,1.0,0.0
2023-01-03 06:00:00,8.3,0.0,96.8,0.0,0.7,150.0,0.5,1.0,0.0
2023-01-03 07:00:00,8.2,0.0,96.8,0.0,0.6,154.0,0.4,1.0,0.0
2023-01-03 08:00:00,8.5,0.0,96.8,19.7,0.4,216.3,0.3,1.0,0.0
2023-01-03 09:00:00,9.1,0.0,95.7,61.0,0.8,187.2,0.5,1.0,0.0
2023-01-03 10:00:00,9.5,0.0,96.1,106.5,1.2,131.1,1.0,1.0,0.0
2023-01-03 11:00:00,9.6,0.0,94.7,71.1,0.8,222.6,0.7,1.0,0.0
2023-01-03 12:00:00,9.7,0.0,94.7,78.8,0.7,230.2,0.6,1.0,0.0
2023-01-03 13:00:00,9.7,0.0,96.3,79.1,0.7,291.1,0.6,1.0,0.0
2023-01-03 14:00:00,9.5,0.0,97.5,39.8,0.6,274.1,0.3,1.0,0.0
2023-01-03 15:00:00,9.6,0.0,96.4,19.3,0.8,261.1,0.7,1.0,0.0
2023-01-03 16:00:00,9.4,0.0,97.8,3.4,1.0,234.4,0.9,1.0,0.0
2023-01-03 17:00:00,9.3,0.0,97.4,0.0,1.0,224.2,0.9,1.0,0.0
2023-01-03 18:00:00,9.1,0.0,97.7,0.0,1.1,242.6,1.1,1.0,0.0
2023-01-03 19:00:00,9.1,0.0,97.5,0.0,1.4,233.7,1.3,1.0,0.0
2023-01-03 20:00:00,9.0,0.0,97.4,0.0,1.5,235.0,1.4,1.0,0.0
2023-01-03 21:00:00,8.9,0.0,97.9,0.0,1.3,243.4,1.3,1.0,0.0
2023-01-03 22:00:00,8.9,0.0,98.3,0.0,1.0,237.4,1.0,1.0,0.0
2023-01-03 23:00:00,8.9,0.0,98.2,0.0,1.3,232.3,1.2,1.0,0.0
2023-01-04 00:00:00,8.9,0.0,98.3,0.0,1.9,251.8,1.9,1.0,0.0
2023-01-04 01:00:00,8.9,0.0,98.4,0.0,1.5,259.6,1.4,1.0,0.0
2023-01-04 02:00:00,8.9,0.0,98.6,0.0,1.9,257.7,1.7,1.0,0.0
2023-01-04 03:00:00,8.6,0.0,99.2,0.0,1.2,271.5,1.1,1.0,0.0
2023-01-04 04:00:00,8.9,0.0,98.6,0.0,2.0,260.1,2.0,1.0,0.0
2023-01-04 05:00:00,9.1,0.0,98.0,0.0,1.9,263.3,1.7,1.0,0.0
2023-01-04 06:00:00,8.7,0.0,99.4,0.0,1.3,263.6,1.0,1.0,0.0
2023-01-04 07:00:00,9.1,0.0,97.8,0.0,2.0,254.4,1.8,1.0,0.0
2023-01-04 08:00:00,9.3,0.0,98.1,14.6,1.7,265.1,1.6,1.0,0.0
2023-01-04 09:00:00,9.6,0.0,97.6,45.4,1.5,270.2,1.4,1.0,0.0
2023-01-04 10:00:00,10.3,0.0,96.5,85.3,1.9,276.3,1.8,1.0,0.0
2023-01-04 11:00:00,10.8,0.0,97.8,144.6,2.1,297.4,2.0,1.0,0.1
2023-01-04 12:00:00,11.3,0.0,95.8,132.4,2.7,268.8,2.7,1.0,0.1
2023-01-04 13:00:00,12.1,0.0,89.4,80.8,2.3,280.4,2.3,0.0,0.1
2023-01-04 14:00:00,11.9,0.0,91.6,52.8,2.7,274.7,2.7,1.0,0.0
2023-01-04 15:00:00,11.6,0.0,91.0,27.8,2.4,275.3,2.3,1.0,0.0
2023-01-04 16:00:00,11.4,0.0,91.5,5.1,2.1,258.4,2.1,1.0,0.0
2023-01-04 17:00:00,11.3,0.0,91.8,0.0,2.0,259.9,1.9,1.0,0.0
2023-01-04 18:00:00,11.1,0.0,90.9,0.0,2.6,251.6,2.6,1.0,0.0
2023-01-04 19:00:00,11.0,0.0,91.1,0.0,2.5,259.2,2.5,1.0,0.0
2023-01-04 20:00:00,10.7,0.0,91.7,0.0,2.6,268.6,2.5,1.0,0.0
2023-01-04 21:00:00,10.4,0.0,92.3,0.0,2.7,275.6,2.7,1.0,0.0
2023-01-04 22:00:00,10.2,0.0,92.0,0.0,2.5,260.5,2.4,1.0,0.0
2023-01-04 23:00:00,10.2,0.0,90.1,0.0,2.3,252.1,2.3,1.0,0.0
2023-01-05 00:00:00,10.1,0.0,90.6,0.0,2.4,264.2,2.4,1.0,0.0
2023-01-05 01:00:00,10.1,0.0,89.4,0.0,3.2,255.2,3.2,1.0,0.0
2023-01-05 02:00:00,10.0,0.0,90.1,0.0,2.9,263.4,2.9,1.0,0.0
2023-01-05 03:00:00,9.8,0.0,90.2,0.0,2.9,268.0,2.8,1.0,0.0
2023-01-05 04:00:00,9.6,0.0,90.8,0.0,2.9,252.0,2.8,1.0,0.0
2023-01-05 05:00:00,9.4,0.0,91.6,0.0,2.5,253.2,2.4,1.0,0.0
2023-01-05 06:00:00,9.4,0.0,92.6,0.0,3.5,257.5,3.5,1.0,0.0
2023-01-05 07:00:00,9.2,0.0,94.1,0.0,3.0,249.2,2.8,1.0,0.0
2023-01-05 08:00:00,9.4,0.0,93.3,23.4,2.9,252.2,2.8,1.0,0.0
2023-01-05 09:00:00,9.5,0.0,93.1,71.0,2.9,247.0,2.9,1.0,0.0
2023-01-05 10:00:00,9.9,0.0,92.2,107.8,2.5,248.4,2.5,1.0,0.0
2023-01-05 11:00:00,10.5,0.0,90.5,155.7,2.6,254.7,2.5,1.0,0.1
2023-01-05 12:00:00,11.4,0.0,87.7,287.3,2.4,264.1,2.3,1.0,0.1
2023-01-05 13:00:00,11.8,0.0,87.2,322.2,1.7,251.0,1.7,0.0,0.1
2023-01-05 14:00:00,12.7,0.0,84.0,245.0,1.5,251.4,1.5,0.0,0.1
2023-01-05 15:00:00,12.1,0.0,85.2,123.0,1.5,185.0,1.3,0.0,0.0
2023-01-05 16:00:00,10.3,0.0,89.8,23.0,1.7,188.3,1.7,1.0,0.0
2023-01-05 17:00:00,8.7,0.0,95.4,0.0,1.4,173.8,1.1,1.0,0.0
2023-01-05 18:00:00,8.3,0.0,96.3,0.0,1.7,145.7,1.6,1.0,0.0
2023-01-05 19:00:00,8.3,0.0,96.8,0.0,1.2,174.5,1.1,1.0,0.0
2023-01-05 20:00:00,7.7,0.0,98.2,0.0,1.5,178.1,1.4,1.0,0.0
2023-01-05 21:00:00,7.7,0.0,98.6,0.0,0.6,178.4,0.4,1.0,0.0
2023-01-05 22:00:00,7.9,0.0,98.5,0.0,0.9,177.3,0.8,1.0,0.0
2023-01-05 23:00:00,7.9,0.0,98.6,0.0,0.4,174.8,0.3,1.0,0.0
2023-01-06 00:00:00,7.8,0.0,98.7,0.0,0.7,26.2,0.6,1.0,0.0
2023-01-06 01:00:00,7.8,0.0,99.1,0.0,0.5,35.4,0.4,1.0,0.0
2023-01-06 02:00:00,7.8,0.0,99.0,0.0,0.3,88.4,0.1,1.0,0.0
2023-01-06 03:00:00,7.7,0.0,98.4,0.0,0.8,93.0,0.6,1.0,0.0
2023-01-06 04:00:00,8.2,0.0,97.2,0.0,0.8,48.9,0.6,1.0,0.0
2023-01-06 05:00:00,7.1,0.0,99.4,0.0,0.2,143.6,0.1,1.0,0.0
2023-01-06 06:00:00,6.9,0.0,98.9,0.0,0.7,109.9,0.5,1.0,0.0
2023-01-06 07:00:00,7.0,0.0,99.6,0.0,0.3,188.4,0.2,1.0,0.0
2023-01-06 08:00:00,8.1,0.0,98.7,10.3,0.6,33.5,0.5,1.0,0.0
2023-01-06 09:00:00,8.2,0.0,98.6,35.9,0.6,335.0,0.4,1.0,0.0
2023-01-06 10:00:00,8.6,0.0,97.9,46.0,1.0,308.9,1.0,1.0,0.0
2023-01-06 11:00:00,9.0,0.0,96.7,53.2,1.0,326.5,1.0,1.0,0.0
2023-01-06 12:00:00,9.9,0.0,92.7,70.0,1.1,326.6,0.9,0.0,0.0
2023-01-06 13:00:00,9.7,0.0,92.8,64.8,0.7,317.4,0.7,1.0,0.0
2023-01-06 14:00:00,10.3,0.0,80.9,44.7,1.0,337.4,0.8,0.0,0.0
2023-01-06 15:00:00,9.8,0.0,81.4,21.6,0.9,137.4,0.6,0.0,0.0
2023-01-06 16:00:00,9.5,0.0,83.4,4.1,0.7,306.4,0.6,0.0,0.0
2023-01-06 17:00:00,9.4,0.0,83.5,0.0,0.9,352.9,0.9,0.0,0.0
2023-01-06 18:00:00,9.3,0.0,83.2,0.0,0.7,279.9,0.6,0.0,0.0
2023-01-06 19:00:00,9.3,0.0,82.2,0.0,0.9,300.3,0.6,0.0,0.0
2023-01-06 20:00:00,9.2,0.0,81.8,0.0,1.0,306.3,0.8,0.0,0.0
2023-01-06 21:00:00,9.0,0.0,83.0,0.0,1.4,274.2,1.3,0.0,0.0
2023-01-06 22:00:00,8.9,0.0,84.5,0.0,1.2,286.9,1.1,0.0,0.0
2023-01-06 23:00:00,8.8,0.0,86.2,0.0,1.2,292.0,1.0,0.0,0.0
2023-01-07 00:00:00,8.7,0.0,88.4,0.0,0.6,285.9,0.6,1.0,0.0
2023-01-07 01:00:00,8.5,0.0,90.3,0.0,0.8,258.2,0.6,1.0,0.0
2023-01-07 02:00:00,8.4,0.0,90.0,0.0,1.1,250.3,1.1,1.0,0.0
2023-01-07 03:00:00,8.4,0.0,90.2,0.0,0.5,265.5,0.5,1.0,0.0
2023-01-07 04:00:00,8.2,0.0,91.0,0.0,0.3,226.3,0.1,1.0,0.0
2023-01-07 05:00:00,8.3,0.0,90.9,0.0,0.5,249.8,0.4,1.0,0.0
2023-01-07 06:00:00,8.2,0.0,91.7,0.0,0.6,279.6,0.4,1.0,0.0
2023-01-07 07:00:00,8.2,0.0,91.9,0.0,0.7,231.8,0.2,1.0,0.0
2023-01-07 08:00:00,8.1,0.0,93.7,18.4,0.5,75.5,0.3,1.0,0.0
2023-01-07 09:00:00,8.2,0.0,94.0,57.7,0.9,141.1,0.4,1.0,0.0
2023-01-07 10:00:00,8.5,0.0,93.8,101.7,1.1,117.2,0.3,1.0,0.0
2023-01-07 11:00:00,9.4,0.0,91.3,127.2,1.1,78.0,0.4,1.0,0.1
2023-01-07 12:00:00,9.6,0.0,89.1,104.8,0.9,142.0,0.4,1.0,0.1
2023-01-07 13:00:00,10.0,0.0,88.9,116.9,1.0,136.3,0.8,0.0,0.1
2023-01-07 14:00:00,10.2,0.0,87.4,106.5,0.7,158.5,0.6,0.0,0.0
2023-01-07 15:00:00,10.0,0.0,87.6,45.7,0.8,163.2,0.6,0.0,0.0
2023-01-07 16:00:00,9.8,0.0,88.6,9.3,0.5,96.5,0.4,0.0,0.0
2023-01-07 17:00:00,9.6,0.0,89.7,0.0,0.7,68.5,0.5,1.0,0.0
2023-01-07 18:00:00,9.2,0.0,92.2,0.0,0.7,35.3,0.6,1.0,0.0
2023-01-07 19:00:00,9.0,0.0,93.1,0.0,0.7,42.3,0.7,1.0,0.0
2023-01-07 20:00:00,8.9,0.0,92.4,0.0,0.3,5.4,0.3,1.0,0.0
2023-01-07 21:00:00,9.0,0.0,91.9,0.0,0.4,359.1,0.4,1.0,0.0
2023-01-07 22:00:00,8.9,0.0,91.9,0.0,0.4,71.7,0.4,1.0,0.0
2023-01-07 23:00:00,8.7,0.0,91.5,0.0,0.4,25.9,0.2,1.0,0.0
2023-01-08 00:00:00,8.7,0.0,91.4,0.0,0.5,71.6,0.4,1.0,0.0
2023-01-08 01:00:00,8.5,0.0,92.1,0.0,0.4,120.6,0.3,1.0,0.0
2023-01-08 02:00:00,8.4,0.0,92.7,0.0,0.6,75.1,0.2,1.0,0.0
2023-01-08 03:00:00,7.9,0.0,93.3,0.0,1.1,105.3,1.0,1.0,0.0
2023-01-08 04:00:00,7.7,0.0,94.2,0.0,1.0,76.2,0.5,1.0,0.0
2023-01-08 05:00:00,7.8,0.0,93.5,0.0,0.8,25.5,0.7,1.0,0.0
2023-01-08 06:00:00,7.8,0.1,93.3,0.0,1.2,33.9,1.1,1.0,0.0
2023-01-08 07:00:00,7.7,0.0,93.5,0.0,1.2,59.9,0.9,1.0,0.0
2023-01-08 08:00:00,7.9,0.0,94.9,19.6,1.1,38.8,1.1,1.0,0.0
2023-01-08 09:00:00,8.4,0.0,94.9,60.3,1.9,48.0,1.8,1.0,0.0
2023-01-08 10:00:00,8.6,0.0,93.6,60.8,2.4,64.2,2.3,1.0,0.0
2023-01-08 11:00:00,8.9,0.0,97.2,93.1,2.9,56.1,2.9,1.0,0.0
2023-01-08 12:00:00,9.4,0.0,92.2,97.0,2.8,72.8,2.7,1.0,0.1
2023-01-08 13:00:00,9.8,0.0,95.0,107.3,3.2,65.9,3.0,1.0,0.0
2023-01-08 14:00:00,9.6,0.0,93.8,56.2,2.9,46.2,2.8,1.0,0.0
2023-01-08 15:00:00,9.3,0.0,93.2,33.0,3.3,33.9,3.2,1.0,0.0
2023-01-08 16:00:00,8.6,0.0,93.4,7.0,3.6,41.2,3.6,1.0,0.0
2023-01-08 17:00:00,8.0,0.0,94.6,0.0,3.3,59.8,3.2,1.0,0.0
2023-01-08 18:00:00,8.0,0.0,94.4,0.0,2.7,64.5,2.6,1.0,0.0
2023-01-08 19:00:00,8.1,0.0,94.0,0.0,2.9,58.8,2.7,1.0,0.0
2023-01-08 20:00:00,8.2,0.0,94.5,0.0,3.0,58.0,2.8,1.0,0.0
2023-01-08 21:00:00,8.3,0.0,95.3,0.0,2.6,54.8,2.5,1.0,0.0
2023-01-08 22:00:00,8.4,0.1,96.4,0.0,3.3,58.9,3.0,1.0,0.0
2023-01-08 23:00:00,8.3,0.4,98.1,0.0,2.9,61.7,2.0,1.0,0.0
2023-01-09 00:00:00,8.6,2.0,98.6,0.0,3.4,60.6,3.0,1.0,0.0
2023-01-09 01:00:00,8.8,2.6,98.2,0.0,2.9,58.5,2.7,1.0,0.0
2023-01-09 02:00:00,9.2,1.6,97.6,0.0,2.2,30.3,1.9,1.0,0.0
2023-01-09 03:00:00,8.9,0.0,96.9,0.0,3.1,324.9,2.2,1.0,0.0
2023-01-09 04:00:00,8.6,0.0,96.9,0.0,3.1,287.2,2.9,1.0,0.0
2023-01-09 05:00:00,8.6,0.0,96.7,0.0,3.0,278.4,2.9,1.0,0.0
2023-01-09 06:00:00,8.3,0.0,96.8,0.0,3.1,260.1,3.1,1.0,0.0
2023-01-09 07:00:00,8.0,0.0,97.0,0.0,3.3,268.3,3.2,1.0,0.0
2023-01-09 08:00:00,7.9,0.0,97.3,10.7,2.6,265.6,2.5,1.0,0.0
2023-01-09 09:00:00,8.0,0.0,97.2,33.5,4.0,269.6,3.9,1.0,0.0
2023-01-09 10:00:00,8.3,0.0,96.0,58.0,4.1,264.9,4.0,1.0,0.0
2023-01-09 11:00:00,8.3,0.0,96.0,56.1,4.8,270.4,4.4,1.0,0.0
2023-01-09 12:00:00,8.5,1.0,97.8,157.3,3.8,290.8,3.7,1.0,0.1
2023-01-09 13:00:00,8.7,0.0,92.8,80.7,5.3,274.1,5.2,1.0,0.0
2023-01-09 14:00:00,8.7,0.0,91.0,111.1,4.6,271.2,4.5,1.0,0.0
2023-01-09 15:00:00,8.9,0.0,90.3,59.7,4.5,269.2,4.4,1.0,0.0
2023-01-09 16:00:00,8.6,0.0,89.8,12.6,4.2,268.5,4.2,1.0,0.0
2023-01-09 17:00:00,7.7,0.0,91.9,0.0,3.6,277.8,3.6,0.0,0.0
2023-01-09 18:00:00,7.0,0.0,93.0,0.0,1.8,314.3,1.7,0.0,0.0
2023-01-09 19:00:00,6.6,0.0,93.6,0.0,0.6,320.9,0.4,0.0,0.0
2023-01-09 20:00:00,6.6,0.0,89.0,0.0,1.0,211.8,0.9,1.0,0.0
2023-01-09 21:00:00,6.1,0.0,88.4,0.0,1.5,214.2,1.4,0.0,0.0
2023-01-09 22:00:00,5.7,0.0,93.6,0.0,1.6,202.7,1.5,1.0,0.0
2023-01-09 23:00:00,5.8,0.0,92.0,0.0,1.7,200.3,1.6,1.0,0.0
2023-01-10 00:00:00,5.3,0.0,91.6,0.0,1.9,220.6,1.8,1.0,0.0
2023-01-10 01:00:00,4.8,0.0,93.0,0.0,2.4,232.1,2.3,1.0,0.0
2023-01-10 02:00:00,4.5,0.0,91.3,0.0,2.1,247.5,1.9,1.0,0.0
2023-01-10 03:00:00,3.4,0.0,91.9,0.0,2.7,252.3,2.6,1.0,0.0
2023-01-10 04:00:00,2.9,0.0,95.6,0.0,3.2,255.0,3.1,1.0,0.0
2023-01-10 05:00:00,3.3,0.0,91.2,0.0,3.2,267.2,3.1,1.0,0.0
2023-01-10 06:00:00,3.1,0.0,84.0,0.0,4.0,262.7,3.9,0.0,0.0
2023-01-10 07:00:00,3.4,0.0,80.6,0.0,2.2,262.9,2.2,0.0,0.0
2023-01-10 08:00:00,4.5,0.0,79.5,59.1,4.3,280.1,4.2,0.0,0.0
2023-01-10 09:00:00,6.2,0.0,80.2,181.0,4.1,285.3,4.0,0.0,0.1
2023-01-10 10:00:00,8.6,0.0,75.6,296.7,3.5,293.5,3.4,0.0,0.1
2023-01-10 11:00:00,10.5,0.0,70.9,371.2,2.9,283.0,2.9,0.0,0.2
2023-01-10 12:00:00,11.6,0.0,68.0,391.7,3.6,284.1,3.5,0.0,0.2
2023-01-10 13:00:00,11.9,0.0,62.5,354.1,4.1,273.9,4.1,0.0,0.2
2023-01-10 14:00:00,12.0,0.0,62.2,265.8,3.8,285.1,3.8,0.0,0.1
2023-01-10 15:00:00,11.7,0.0,63.0,142.0,2.8,270.2,2.7,0.0,0.1
2023-01-10 16:00:00,9.2,0.0,69.7,31.1,2.8,263.1,2.8,0.0,0.0
2023-01-10 17:00:00,7.5,0.0,73.8,0.0,2.4,266.5,2.4,0.0,0.0
2023-01-10 18:00:00,6.3,0.0,76.3,0.0,2.1,255.4,2.1,0.0,0.0
2023-01-10 19:00:00,6.8,0.0,70.2,0.0,2.8,264.2,2.8,0.0,0.0
2023-01-10 20:00:00,4.6,0.0,81.2,0.0,2.2,265.8,2.2,0.0,0.0
2023-01-10 21:00:00,3.8,0.0,79.7,0.0,2.9,266.6,2.8,0.0,0.0
2023-01-10 22:00:00,2.6,0.0,80.4,0.0,2.3,261.3,2.3,0.0,0.0
2023-01-10 23:00:00,2.5,0.0,79.2,0.0,1.8,272.6,1.7,0.0,0.0
2023-01-11 00:00:00,2.3,0.0,78.3,0.0,1.3,272.9,1.3,0.0,0.0
2023-01-11 01:00:00,1.5,0.0,80.9,0.0,0.8,213.7,0.6,0.0,0.0
2023-01-11 02:00:00,1.2,0.0,82.1,0.0,1.4,254.8,1.3,0.0,0.0
2023-01-11 03:00:00,1.1,0.0,81.4,0.0,1.9,255.6,1.8,0.0,0.0
2023-01-11 04:00:00,0.8,0.0,81.3,0.0,1.1,245.5,1.0,0.0,0.0
2023-01-11 05:00:00,0.8,0.0,80.5,0.0,0.8,272.5,0.7,0.0,0.0
2023-01-11 06:00:00,0.5,0.0,82.0,0.0,0.6,284.6,0.4,0.0,0.0
2023-01-11 07:00:00,0.5,0.0,82.1,0.0,1.0,281.4,1.0,0.0,0.0
2023-01-11 08:00:00,1.7,0.0,81.7,57.3,0.8,291.5,0.7,0.0,0.0
2023-01-11 09:00:00,4.1,0.0,78.1,173.6,1.4,304.2,1.3,0.0,0.0
2023-01-11 10:00:00,5.1,0.0,79.1,257.7,0.5,17.8,0.4,0.0,0.1
2023-01-11 11:00:00,7.1,0.0,78.4,348.5,0.9,347.9,0.6,0.0,0.1
2023-01-11 12:00:00,8.5,0.0,75.6,357.1,1.6,317.3,1.6,0.0,0.1
2023-01-11 13:00:00,8.3,0.0,76.3,271.2,1.6,318.2,1.5,0.0,0.1
2023-01-11 14:00:00,8.8,0.0,79.6,218.0,1.4,308.5,1.3,0.0,0.1
2023-01-11 15:00:00,8.1,0.0,81.5,108.8,1.0,319.1,0.9,0.0,0.0
2023-01-11 16:00:00,6.9,0.0,82.5,24.6,1.3,39.1,1.1,0.0,0.0
2023-01-11 17:00:00,5.3,0.0,88.1,0.0,0.9,200.8,0.7,0.0,0.0
2023-01-11 18:00:00,4.3,0.0,89.1,0.0,0.8,292.3,0.8,0.0,0.0
2023-01-11 19:00:00,4.3,0.0,89.4,0.0,0.9,294.3,0.9,0.0,0.0
2023-01-11 20:00:00,4.0,0.0,93.2,0.0,1.0,281.0,0.9,0.0,0.0
2023-01-11 21:00:00,4.4,0.0,91.1,0.0,1.0,288.6,0.9,0.0,0.0
2023-01-11 22:00:00,4.9,0.0,90.9,0.0,1.2,253.2,1.1,1.0,0.0
2023-01-11 23:00:00,5.0,0.0,89.5,0.0,1.5,290.1,1.4,1.0,0.0
2023-01-12 00:00:00,5.0,0.0,90.6,0.0,1.5,286.9,1.2,1.0,0.0
2023-01-12 01:00:00,5.0,0.5,91.7,0.0,1.7,312.3,1.7,1.0,0.0
2023-01-12 02:00:00,5.6,0.2,90.2,0.0,1.7,285.1,1.6,1.0,0.0
2023-01-12 03:00:00,5.5,0.0,87.4,0.0,1.2,0.7,0.7,0.0,0.0
2023-01-12 04:00:00,4.5,0.0,88.1,0.0,1.1,271.6,1.1,1.0,0.0
2023-01-12 05:00:00,4.5,0.0,85.9,0.0,1.6,265.7,1.5,0.0,0.0
2023-01-12 06:00:00,3.5,0.0,90.8,0.0,2.0,273.7,1.9,0.0,0.0
2023-01-12 07:00:00,3.2,0.0,88.8,0.0,1.3,242.4,1.3,1.0,0.0
2023-01-12 08:00:00,4.2,0.0,88.1,51.7,1.5,254.5,1.5,1.0,0.0
2023-01-12 09:00:00,6.0,0.0,87.8,156.3,1.4,252.7,1.4,0.0,0.0
2023-01-12 10:00:00,7.1,0.0,84.4,208.7,2.4,262.8,2.3,0.0,0.1
2023-01-12 11:00:00,8.4,0.0,78.7,321.9,2.7,271.9,2.7,1.0,0.1
2023-01-12 12:00:00,9.3,0.0,74.3,370.4,2.9,295.4,2.8,0.0,0.2
2023-01-12 13:00:00,10.1,0.0,72.5,278.2,3.0,311.4,2.9,0.0,0.1
2023-01-12 14:00:00,10.0,0.0,69.3,228.3,2.8,302.8,2.7,0.0,0.1
2023-01-12 15:00:00,9.9,0.0,68.7,127.3,1.8,281.3,1.7,0.0,0.0
2023-01-12 16:00:00,8.3,0.0,73.2,29.6,1.3,239.1,1.3,0.0,0.0
2023-01-12 17:00:00,6.5,0.0,79.6,0.0,0.8,225.7,0.8,0.0,0.0
2023-01-12 18:00:00,5.4,0.0,82.5,0.0,1.0,241.5,0.9,0.0,0.0
2023-01-12 19:00:00,4.7,0.0,83.6,0.0,1.1,248.7,1.1,0.0,0.0
