datetime,TAVG,PREC,RHAVG,RAD,W_SCAL_INT,W_VEC_DIR,W_VEC_INT,LEAFW,ET0
2023-01-01 00:00:00,7.4,0.0,93.9,0.0,2.0,260.1,2.0,1.0,0.0
2023-01-01 01:00:00,6.7,0.0,96.1,0.0,1.3,262.5,1.3,1.0,0.0
2023-01-01 02:00:00,6.0,0.0,96.1,0.0,1.4,261.9,1.4,1.0,0.0
2023-01-01 03:00:00,5.6,0.0,96.1,0.0,1.8,250.0,1.8,1.0,0.0
2023-01-01 04:00:00,5.0,0.0,96.2,0.0,1.5,277.6,1.5,1.0,0.0
2023-01-01 05:00:00,4.9,0.0,96.8,0.0,0.5,217.8,0.5,1.0,0.0
2023-01-01 06:00:00,4.8,0.0,96.9,0.0,1.5,264.0,1.5,1.0,0.0
2023-01-01 07:00:00,4.2,0.0,97.3,0.0,1.8,263.8,1.8,1.0,0.0
2023-01-01 08:00:00,5.5,0.0,97.1,46.4,2.1,264.9,2.1,1.0,0.0
2023-01-01 09:00:00,7.9,0.0,91.7,141.0,3.2,269.9,3.2,1.0,0.0
2023-01-01 10:00:00,9.3,0.1,91.8,214.2,3.5,274.7,3.5,1.0,0.1
2023-01-01 11:00:00,10.3,0.0,87.4,271.0,2.8,285.8,2.8,0.0,0.1
2023-01-01 12:00:00,11.2,0.0,85.5,239.0,3.1,281.3,3.1,0.0,0.1
2023-01-01 13:00:00,11.5,0.0,82.2,260.6,2.6,304.9,2.6,1.0,0.1
2023-01-01 14:00:00,11.3,0.0,87.0,95.0,2.5,288.9,2.4,0.0,0.1
2023-01-01 15:00:00,10.9,0.0,87.9,48.2,1.9,250.4,1.9,1.0,0.0
2023-01-01 16:00:00,10.4,0.0,92.3,7.7,1.7,214.9,1.7,1.0,0.0
2023-01-01 17:00:00,10.2,0.0,90.9,0.0,1.1,258.9,1.1,1.0,0.0
2023-01-01 18:00:00,9.9,0.0,91.8,0.0,0.0,354.4,0.0,1.0,0.0
2023-01-01 19:00:00,9.5,0.0,94.0,0.0,0.8,230.4,0.8,1.0,0.0
2023-01-01 20:00:00,8.8,0.0,94.8,0.0,0.7,231.6,0.7,1.0,0.0
2023-01-01 21:00:00,8.9,0.0,95.2,0.0,2.6,272.1,2.5,1.0,0.0
2023-01-01 22:00:00,9.1,0.0,93.7,0.0,1.4,294.5,1.4,1.0,0.0
2023-01-01 23:00:00,9.2,0.0,94.4,0.0,0.0,264.6,0.0,1.0,0.0
2023-01-02 00:00:00,9.4,0.0,91.8,0.0,1.5,307.2,1.5,1.0,0.0
2023-01-02 01:00:00,9.3,0.0,92.3,0.0,1.2,258.5,1.2,1.0,0.0
2023-01-02 02:00:00,9.1,0.0,93.0,0.0,0.5,282.5,0.5,1.0,0.0
2023-01-02 03:00:00,9.0,0.0,93.8,0.0,1.3,260.0,1.3,1.0,0.0
2023-01-02 04:00:00,8.9,0.0,94.0,0.0,1.6,250.0,1.6,1.0,0.0
2023-01-02 05:00:00,8.7,0.0,95.6,0.0,2.3,224.9,2.3,1.0,0.0
2023-01-02 06:00:00,8.4,0.0,98.1,0.0,2.0,219.6,2.0,1.0,0.0
2023-01-02 07:00:00,8.3,0.0,96.9,0.0,0.8,219.7,0.8,1.0,0.0
2023-01-02 08:00:00,8.2,0.0,96.8,7.0,1.4,262.7,1.4,1.0,0.0
2023-01-02 09:00:00,8.3,0.0,97.8,21.8,0.9,187.6,0.9,1.0,0.0
2023-01-02 10:00:00,8.4,0.0,96.9,43.3,0.9,214.8,0.9,1.0,0.0
2023-01-02 11:00:00,8.5,0.0,95.4,78.5,1.2,160.8,1.2,1.0,0.0
2023-01-02 12:00:00,9.1,0.0,92.6,113.5,1.0,106.8,1.0,1.0,0.1
2023-01-02 13:00:00,9.6,0.0,92.7,110.7,0.0,119.4,0.0,1.0,0.1
2023-01-02 14:00:00,9.2,0.0,92.9,42.7,1.2,53.7,1.2,1.0,0.0
2023-01-02 15:00:00,9.2,0.0,93.4,22.0,0.9,124.9,0.9,1.0,0.0
2023-01-02 16:00:00,9.0,0.0,94.3,3.8,1.2,164.9,1.2,1.0,0.0
2023-01-02 17:00:00,8.9,0.0,94.2,0.0,1.0,189.6,1.0,1.0,0.0
2023-01-02 18:00:00,8.8,0.0,94.3,0.0,0.4,324.8,0.4,1.0,0.0
2023-01-02 19:00:00,8.6,0.0,97.0,0.0,0.0,122.6,0.0,1.0,0.0
2023-01-02 20:00:00,8.4,0.0,97.8,0.0,0.7,15.5,0.7,1.0,0.0
2023-01-02 21:00:00,8.3,0.0,97.7,0.0,0.9,192.8,0.9,1.0,0.0
2023-01-02 22:00:00,8.1,0.0,98.0,0.0,0.3,220.1,0.3,1.0,0.0
2023-01-02 23:00:00,7.9,0.0,97.7,0.0,1.3,241.6,1.3,1.0,0.0
2023-01-03 00:00:00,7.9,0.0,97.8,0.0,0.7,256.1,0.7,1.0,0.0
2023-01-03 01:00:00,7.8,0.0,97.7,0.0,0.6,249.1,0.6,1.0,0.0
2023-01-03 02:00:00,7.8,0.0,98.9,0.0,0.0,267.5,0.0,1.0,0.0
2023-01-03 03:00:00,7.7,0.0,97.4,0.0,0.7,25.1,0.7,1.0,0.0
2023-01-03 04:00:00,7.7,0.0,98.1,0.0,1.5,96.2,1.5,1.0,0.0
2023-01-03 05:00:00,7.6,0.0,98.0,0.0,0.9,68.3,0.9,1.0,0.0
2023-01-03 06:00:00,7.6,0.0,98.2,0.0,0.0,85.0,0.0,1.0,0.0
2023-01-03 07:00:00,7.4,0.0,98.2,0.0,1.3,104.1,1.3,1.0,0.0
2023-01-03 08:00:00,7.5,0.0,98.3,12.6,0.6,298.8,0.6,1.0,0.0
2023-01-03 09:00:00,7.5,0.0,97.2,39.0,1.0,99.0,1.0,1.0,0.0
2023-01-03 10:00:00,7.6,0.0,98.1,70.6,0.8,84.9,0.8,1.0,0.0
2023-01-03 11:00:00,7.6,0.0,98.9,74.4,1.0,253.1,1.0,1.0,0.0
2023-01-03 12:00:00,8.0,0.0,97.5,105.3,0.4,354.8,0.4,1.0,0.1
2023-01-03 13:00:00,8.1,0.0,98.2,58.2,1.0,271.3,1.0,1.0,0.0
2023-01-03 14:00:00,8.4,0.0,97.4,49.7,0.0,288.6,0.0,1.0,0.0
2023-01-03 15:00:00,8.4,0.0,98.1,25.1,1.9,252.4,1.9,1.0,0.0
2023-01-03 16:00:00,8.5,0.0,97.6,4.5,1.9,270.2,1.9,1.0,0.0
2023-01-03 17:00:00,8.4,0.0,98.0,0.0,2.4,252.1,2.4,1.0,0.0
2023-01-03 18:00:00,8.4,0.0,98.1,0.0,1.9,256.3,1.9,1.0,0.0
2023-01-03 19:00:00,8.3,0.1,98.1,0.0,2.7,272.1,2.7,1.0,0.0
2023-01-03 20:00:00,8.2,0.0,99.1,0.0,1.5,217.4,1.5,1.0,0.0
2023-01-03 21:00:00,8.3,0.0,98.5,0.0,1.8,263.0,1.8,1.0,0.0
2023-01-03 22:00:00,8.4,0.0,97.7,0.0,0.9,229.4,0.9,1.0,0.0
2023-01-03 23:00:00,8.6,0.0,97.6,0.0,1.4,239.1,1.4,1.0,0.0
2023-01-04 00:00:00,8.8,0.0,96.8,0.0,2.2,262.9,2.2,1.0,0.0
2023-01-04 01:00:00,8.8,0.0,97.6,0.0,2.0,265.9,2.0,1.0,0.0
2023-01-04 02:00:00,8.8,0.0,96.6,0.0,2.4,272.0,2.4,1.0,0.0
2023-01-04 03:00:00,8.9,0.0,98.1,0.0,2.0,270.8,2.0,1.0,0.0
2023-01-04 04:00:00,8.7,0.0,99.0,0.0,2.2,251.1,2.2,1.0,0.0
2023-01-04 05:00:00,8.6,0.0,99.2,0.0,2.0,255.0,2.0,1.0,0.0
2023-01-04 06:00:00,8.8,0.0,97.7,0.0,1.7,261.1,1.7,1.0,0.0
2023-01-04 07:00:00,9.1,0.0,96.1,0.0,2.9,251.0,2.9,1.0,0.0
2023-01-04 08:00:00,9.4,0.0,95.9,13.7,2.4,269.9,2.4,1.0,0.0
2023-01-04 09:00:00,9.9,0.0,95.7,42.4,2.3,277.0,2.3,1.0,0.0
2023-01-04 10:00:00,10.6,0.0,93.4,88.1,3.1,288.7,3.1,1.0,0.0
2023-01-04 11:00:00,11.2,0.0,90.9,128.6,2.8,261.6,2.8,0.0,0.1
2023-01-04 12:00:00,11.5,0.0,88.7,86.3,3.6,263.0,3.6,0.0,0.1
2023-01-04 13:00:00,11.6,0.0,88.6,80.2,3.0,276.1,3.0,0.0,0.1
2023-01-04 14:00:00,11.7,0.0,87.9,44.5,2.6,265.0,2.6,0.0,0.0
2023-01-04 15:00:00,11.7,0.0,87.9,23.3,2.4,289.0,2.4,1.0,0.0
2023-01-04 16:00:00,11.5,0.0,87.3,4.3,2.2,245.9,2.2,0.0,0.0
2023-01-04 17:00:00,11.3,0.0,88.6,0.0,2.2,250.0,2.2,1.0,0.0
2023-01-04 18:00:00,11.1,0.0,88.7,0.0,2.1,234.1,2.1,1.0,0.0
2023-01-04 19:00:00,11.2,0.0,87.5,0.0,2.1,248.0,2.1,0.0,0.0
2023-01-04 20:00:00,10.9,0.0,88.7,0.0,1.6,235.0,1.6,1.0,0.0
2023-01-04 21:00:00,10.7,0.0,90.3,0.0,2.0,272.9,2.0,1.0,0.0
2023-01-04 22:00:00,10.5,0.0,92.1,0.0,1.7,281.0,1.7,1.0,0.0
2023-01-04 23:00:00,10.5,0.0,90.9,0.0,1.8,254.0,1.8,1.0,0.0
2023-01-05 00:00:00,10.3,0.0,90.7,0.0,1.9,281.7,1.9,1.0,0.0
2023-01-05 01:00:00,10.1,0.0,89.0,0.0,3.2,258.9,3.2,1.0,0.0
2023-01-05 02:00:00,9.7,0.0,90.0,0.0,2.8,256.1,2.8,1.0,0.0
2023-01-05 03:00:00,9.3,0.0,90.8,0.0,3.0,275.9,3.0,1.0,0.0
2023-01-05 04:00:00,8.7,0.0,92.5,0.0,2.1,245.2,2.1,1.0,0.0
2023-01-05 05:00:00,8.3,0.0,94.0,0.0,2.2,232.2,2.2,1.0,0.0
2023-01-05 06:00:00,8.7,0.0,93.8,0.0,3.2,278.9,3.2,1.0,0.0
2023-01-05 07:00:00,8.3,0.0,94.5,0.0,3.4,267.0,3.4,1.0,0.0
2023-01-05 08:00:00,8.1,0.0,96.4,17.0,3.2,255.8,3.1,1.0,0.0
2023-01-05 09:00:00,8.0,0.0,96.8,52.0,2.9,240.9,2.9,1.0,0.0
2023-01-05 10:00:00,8.1,0.0,95.5,86.7,2.2,251.8,2.2,1.0,0.0
2023-01-05 11:00:00,8.4,0.0,95.4,91.9,2.4,273.7,2.4,1.0,0.0
2023-01-05 12:00:00,9.0,0.0,94.3,129.5,2.0,291.8,2.0,1.0,0.1
2023-01-05 13:00:00,9.5,0.0,93.2,153.9,1.4,266.3,1.4,1.0,0.1
2023-01-05 14:00:00,9.4,0.0,91.8,111.5,2.2,197.3,2.2,1.0,0.0
2023-01-05 15:00:00,9.3,0.0,93.6,75.4,2.5,172.8,2.5,1.0,0.0
2023-01-05 16:00:00,8.4,0.0,95.9,14.5,2.5,169.1,2.5,1.0,0.0
2023-01-05 17:00:00,8.3,0.0,98.2,0.0,1.9,147.5,1.9,1.0,0.0
2023-01-05 18:00:00,7.8,0.0,97.8,0.0,2.6,171.7,2.6,1.0,0.0
2023-01-05 19:00:00,7.9,0.0,98.4,0.0,1.7,127.0,1.7,1.0,0.0
2023-01-05 20:00:00,8.2,0.0,97.5,0.0,2.1,146.7,2.1,1.0,0.0
2023-01-05 21:00:00,8.3,0.0,97.5,0.0,2.7,164.7,2.7,1.0,0.0
2023-01-05 22:00:00,7.8,0.0,97.6,0.0,2.5,178.8,2.5,1.0,0.0
2023-01-05 23:00:00,7.4,0.0,97.5,0.0,2.5,194.6,2.4,1.0,0.0
2023-01-06 00:00:00,7.3,0.0,97.2,0.0,0.6,84.7,0.6,1.0,0.0
2023-01-06 01:00:00,7.3,0.0,98.5,0.0,1.5,166.9,1.5,1.0,0.0
2023-01-06 02:00:00,7.2,0.0,98.7,0.0,0.6,188.9,0.6,1.0,0.0
2023-01-06 03:00:00,7.3,0.0,96.7,0.0,1.1,159.5,1.1,1.0,0.0
2023-01-06 04:00:00,7.3,0.0,98.1,0.0,0.4,117.6,0.4,1.0,0.0
2023-01-06 05:00:00,7.6,0.0,98.1,0.0,0.3,127.4,0.3,1.0,0.0
2023-01-06 06:00:00,7.8,0.0,98.0,0.0,0.5,185.8,0.5,1.0,0.0
2023-01-06 07:00:00,7.7,0.0,95.3,0.0,1.0,213.3,1.0,0.0,0.0
2023-01-06 08:00:00,7.7,0.0,97.2,11.3,0.6,251.6,0.6,1.0,0.0
2023-01-06 09:00:00,8.0,0.0,96.2,35.0,0.9,304.1,0.9,1.0,0.0
2023-01-06 10:00:00,8.6,0.0,94.2,64.5,1.6,271.0,1.6,1.0,0.0
2023-01-06 11:00:00,9.5,0.0,90.7,86.6,1.5,292.8,1.5,1.0,0.0
2023-01-06 12:00:00,9.8,0.0,79.0,100.5,1.0,28.0,1.0,0.0,0.1
2023-01-06 13:00:00,10.1,0.0,76.0,74.6,1.7,349.9,1.7,0.0,0.1
2023-01-06 14:00:00,9.9,0.0,78.1,52.5,1.5,292.6,1.5,0.0,0.0
2023-01-06 15:00:00,9.8,0.0,78.3,25.6,1.3,327.1,1.2,0.0,0.0
2023-01-06 16:00:00,9.6,0.0,79.4,5.0,2.9,294.2,2.9,0.0,0.0
2023-01-06 17:00:00,9.2,0.0,82.6,0.0,1.9,338.2,1.9,0.0,0.0
2023-01-06 18:00:00,9.0,0.0,84.6,0.0,1.4,301.1,1.4,0.0,0.0
2023-01-06 19:00:00,9.0,0.0,82.3,0.0,2.3,288.2,2.3,0.0,0.0
2023-01-06 20:00:00,8.9,0.0,82.6,0.0,1.4,307.9,1.4,0.0,0.0
2023-01-06 21:00:00,8.6,0.0,86.6,0.0,1.4,312.4,1.4,0.0,0.0
2023-01-06 22:00:00,8.7,0.0,83.6,0.0,1.2,323.4,1.2,0.0,0.0
2023-01-06 23:00:00,8.5,0.0,87.4,0.0,0.9,332.9,0.9,0.0,0.0
2023-01-07 00:00:00,8.4,0.0,90.0,0.0,1.2,286.9,1.2,1.0,0.0
2023-01-07 01:00:00,8.5,0.0,90.9,0.0,2.4,294.9,2.4,1.0,0.0
2023-01-07 02:00:00,8.6,0.0,88.2,0.0,2.5,253.0,2.5,1.0,0.0
2023-01-07 03:00:00,8.6,0.0,87.3,0.0,0.6,236.4,0.6,1.0,0.0
2023-01-07 04:00:00,8.3,0.0,89.7,0.0,0.0,196.3,0.0,1.0,0.0
2023-01-07 05:00:00,8.2,0.0,92.7,0.0,0.8,220.2,0.8,1.0,0.0
2023-01-07 06:00:00,8.2,0.0,91.8,0.0,0.4,91.3,0.4,1.0,0.0
2023-01-07 07:00:00,8.2,0.0,92.7,0.0,1.0,142.7,1.0,1.0,0.0
2023-01-07 08:00:00,8.6,0.0,91.0,24.6,0.0,163.2,0.0,1.0,0.0
2023-01-07 09:00:00,9.3,0.0,87.6,75.3,1.4,164.0,1.4,0.0,0.0
2023-01-07 10:00:00,10.1,0.0,83.0,135.5,1.0,131.2,1.0,0.0,0.1
2023-01-07 11:00:00,10.6,0.0,75.2,184.9,1.0,152.3,1.0,0.0,0.1
2023-01-07 12:00:00,10.9,0.0,74.5,189.4,0.5,101.0,0.5,0.0,0.1
2023-01-07 13:00:00,10.8,0.0,76.5,96.0,1.2,69.4,1.2,0.0,0.1
2023-01-07 14:00:00,10.8,0.0,76.0,76.6,1.0,101.9,1.0,0.0,0.0
2023-01-07 15:00:00,10.6,0.0,78.1,36.9,1.4,107.4,1.4,0.0,0.0
2023-01-07 16:00:00,10.1,0.0,80.9,7.5,0.9,95.8,0.9,0.0,0.0
2023-01-07 17:00:00,9.8,0.0,84.7,0.0,1.5,107.3,1.5,0.0,0.0
2023-01-07 18:00:00,9.3,0.0,89.2,0.0,0.5,67.9,0.5,1.0,0.0
2023-01-07 19:00:00,9.1,0.0,90.6,0.0,0.6,34.5,0.6,1.0,0.0
2023-01-07 20:00:00,8.9,0.0,90.2,0.0,0.7,38.6,0.7,1.0,0.0
2023-01-07 21:00:00,8.5,0.0,93.5,0.0,0.9,16.8,0.9,1.0,0.0
2023-01-07 22:00:00,8.2,0.0,94.5,0.0,0.6,69.3,0.6,1.0,0.0
2023-01-07 23:00:00,7.9,0.0,95.8,0.0,0.7,81.8,0.7,1.0,0.0
2023-01-08 00:00:00,8.0,0.0,96.5,0.0,0.3,81.2,0.3,1.0,0.0
2023-01-08 01:00:00,7.9,0.0,96.6,0.0,1.6,126.1,1.6,1.0,0.0
2023-01-08 02:00:00,7.7,0.0,98.9,0.0,0.4,256.2,0.4,1.0,0.0
2023-01-08 03:00:00,6.8,0.0,94.7,0.0,2.0,114.1,2.0,1.0,0.0
2023-01-08 04:00:00,6.5,0.0,98.3,0.0,1.1,356.3,1.1,1.0,0.0
2023-01-08 05:00:00,7.1,0.0,97.4,0.0,2.1,40.1,2.1,1.0,0.0
2023-01-08 06:00:00,7.1,0.0,97.4,0.0,1.2,359.4,1.2,1.0,0.0
2023-01-08 07:00:00,7.3,0.0,95.1,0.0,1.5,117.2,1.5,1.0,0.0
2023-01-08 08:00:00,7.8,0.0,94.9,23.7,0.7,57.1,0.7,1.0,0.0
2023-01-08 09:00:00,8.8,0.0,91.2,72.1,1.6,56.3,1.6,1.0,0.0
2023-01-08 10:00:00,9.6,0.0,90.0,87.7,1.6,74.3,1.6,1.0,0.0
2023-01-08 11:00:00,10.2,0.0,88.4,101.4,1.7,73.9,1.7,0.0,0.1
2023-01-08 12:00:00,11.5,0.0,85.0,174.0,2.0,91.2,2.0,0.0,0.1
2023-01-08 13:00:00,12.0,0.0,82.8,114.3,2.7,106.9,2.7,0.0,0.1
2023-01-08 14:00:00,12.0,0.0,86.3,62.3,1.4,63.5,1.3,0.0,0.0
2023-01-08 15:00:00,11.5,0.0,89.2,33.3,2.8,25.8,2.8,0.0,0.0
2023-01-08 16:00:00,10.2,0.0,90.7,7.0,5.0,43.0,5.0,1.0,0.0
2023-01-08 17:00:00,9.6,0.0,93.0,0.0,3.6,47.2,3.6,1.0,0.0
2023-01-08 18:00:00,9.3,0.0,94.3,0.0,2.1,75.2,2.1,1.0,0.0
2023-01-08 19:00:00,9.1,0.0,94.4,0.0,1.8,69.5,1.8,1.0,0.0
2023-01-08 20:00:00,9.1,0.0,94.4,0.0,1.7,78.1,1.7,1.0,0.0
2023-01-08 21:00:00,9.3,0.0,91.7,0.0,1.2,71.3,1.2,0.0,0.0
2023-01-08 22:00:00,10.6,0.0,85.5,0.0,3.1,104.3,3.1,0.0,0.0
2023-01-08 23:00:00,11.9,0.0,78.6,0.0,4.0,140.0,4.0,0.0,0.0
2023-01-09 00:00:00,11.9,0.5,80.7,0.0,3.1,109.8,3.1,1.0,0.0
2023-01-09 01:00:00,11.9,0.0,81.3,0.0,2.6,99.0,2.6,0.0,0.0
2023-01-09 02:00:00,9.9,0.2,91.5,0.0,2.0,48.1,1.9,1.0,0.0
2023-01-09 03:00:00,9.0,0.1,95.5,0.0,6.9,282.0,6.9,1.0,0.0
2023-01-09 04:00:00,8.6,0.0,96.0,0.0,6.3,284.9,6.3,1.0,0.0
2023-01-09 05:00:00,8.4,0.0,95.4,0.0,6.1,281.9,6.1,1.0,0.0
2023-01-09 06:00:00,8.2,0.0,95.4,0.0,5.5,272.1,5.5,1.0,0.0
2023-01-09 07:00:00,8.0,0.0,96.8,0.0,5.0,283.9,5.0,1.0,0.0
2023-01-09 08:00:00,8.0,0.0,97.5,10.9,5.2,279.1,5.2,1.0,0.0
2023-01-09 09:00:00,8.2,0.0,95.8,33.4,7.4,281.9,7.4,1.0,0.0
2023-01-09 10:00:00,8.7,0.0,93.0,69.0,5.8,282.0,5.8,1.0,0.0
2023-01-09 11:00:00,8.7,0.0,89.4,96.0,7.7,283.0,7.7,1.0,0.1
2023-01-09 12:00:00,8.9,0.5,90.9,109.6,6.3,277.2,6.4,1.0,0.1
2023-01-09 13:00:00,9.1,0.0,89.2,72.3,6.1,282.0,6.1,1.0,0.0
2023-01-09 14:00:00,9.0,0.0,86.5,79.1,6.3,288.9,6.3,1.0,0.1
2023-01-09 15:00:00,9.0,0.0,85.3,59.5,4.1,271.1,4.1,0.0,0.0
2023-01-09 16:00:00,9.4,0.0,84.5,12.9,4.8,286.9,4.8,0.0,0.0
2023-01-09 17:00:00,8.3,0.0,86.1,0.0,5.2,271.0,5.2,1.0,0.0
2023-01-09 18:00:00,7.5,0.0,86.8,0.0,3.4,302.6,3.4,0.0,0.0
2023-01-09 19:00:00,6.8,0.0,90.3,0.0,2.3,295.0,2.3,0.0,0.0
2023-01-09 20:00:00,6.0,0.0,92.9,0.0,0.7,283.9,0.7,1.0,0.0
2023-01-09 21:00:00,5.2,0.0,95.4,0.0,1.9,200.6,1.9,1.0,0.0
2023-01-09 22:00:00,5.8,0.0,92.7,0.0,1.5,218.0,1.5,1.0,0.0
2023-01-09 23:00:00,5.0,0.0,92.4,0.0,1.5,184.2,1.5,1.0,0.0
2023-01-10 00:00:00,3.9,0.0,94.1,0.0,2.7,212.9,2.7,1.0,0.0
2023-01-10 01:00:00,4.3,0.0,90.4,0.0,3.4,220.3,3.4,1.0,0.0
2023-01-10 02:00:00,3.0,0.0,92.7,0.0,2.6,201.3,2.6,1.0,0.0
2023-01-10 03:00:00,3.0,0.0,86.6,0.0,2.3,269.0,2.3,0.0,0.0
2023-01-10 04:00:00,2.5,0.0,87.1,0.0,4.5,259.1,4.5,0.0,0.0
2023-01-10 05:00:00,3.1,0.0,80.1,0.0,5.7,283.9,5.7,0.0,0.0
2023-01-10 06:00:00,3.5,0.0,74.7,0.0,7.0,278.0,7.0,0.0,0.0
2023-01-10 07:00:00,5.2,0.0,65.4,0.0,4.8,272.9,4.8,0.0,0.0
2023-01-10 08:00:00,5.6,0.0,67.6,62.5,6.9,285.9,6.9,0.0,0.0
2023-01-10 09:00:00,7.4,0.0,63.1,185.4,7.5,285.0,7.5,0.0,0.1
2023-01-10 10:00:00,9.3,0.0,57.4,302.8,7.1,289.0,7.0,0.0,0.2
2023-01-10 11:00:00,10.6,0.0,58.1,377.7,6.9,282.0,6.9,0.0,0.2
2023-01-10 12:00:00,11.6,0.0,55.2,397.9,7.0,277.6,7.0,0.0,0.2
2023-01-10 13:00:00,12.2,0.0,54.9,358.7,7.6,284.1,7.6,0.0,0.2
2023-01-10 14:00:00,12.4,0.0,53.3,269.9,6.9,282.3,6.9,0.0,0.2
2023-01-10 15:00:00,11.5,0.0,58.5,146.6,4.8,278.4,4.8,0.0,0.1
2023-01-10 16:00:00,8.5,0.0,70.3,33.1,3.2,257.6,3.2,0.0,0.0
2023-01-10 17:00:00,7.2,0.0,69.8,0.0,3.5,254.6,3.5,0.0,0.0
2023-01-10 18:00:00,5.5,0.0,72.5,0.0,2.9,268.3,2.9,0.0,0.0
2023-01-10 19:00:00,4.6,0.0,70.7,0.0,3.3,277.6,3.3,0.0,0.0
2023-01-10 20:00:00,4.3,0.0,66.7,0.0,3.0,276.1,3.0,0.0,0.0
2023-01-10 21:00:00,4.0,0.0,66.0,0.0,2.5,281.6,2.5,0.0,0.0
2023-01-10 22:00:00,4.1,0.0,62.3,0.0,2.4,285.5,2.4,0.0,0.0
2023-01-10 23:00:00,3.7,0.0,62.4,0.0,2.4,282.0,2.4,0.0,0.0
2023-01-11 00:00:00,2.9,0.0,64.2,0.0,3.4,272.9,3.4,0.0,0.0
2023-01-11 01:00:00,3.1,0.0,60.9,0.0,2.0,280.3,2.0,0.0,0.0
2023-01-11 02:00:00,2.7,0.0,60.2,0.0,1.2,255.2,1.2,0.0,0.0
2023-01-11 03:00:00,1.8,0.0,70.4,0.0,1.0,221.8,1.0,0.0,0.0
2023-01-11 04:00:00,1.3,0.0,67.5,0.0,0.9,287.1,0.8,0.0,0.0
2023-01-11 05:00:00,0.7,0.0,77.2,0.0,1.7,271.6,1.6,0.0,0.0
2023-01-11 06:00:00,1.1,0.0,70.2,0.0,3.0,324.3,2.9,0.0,0.0
2023-01-11 07:00:00,0.2,0.0,74.7,0.0,1.0,118.0,0.7,0.0,0.0
2023-01-11 08:00:00,1.3,0.0,77.1,63.2,0.6,202.0,0.6,0.0,0.0
2023-01-11 09:00:00,3.3,0.0,76.7,188.0,1.5,273.2,1.5,0.0,0.0
2023-01-11 10:00:00,5.8,0.0,59.3,295.0,2.3,282.2,2.3,0.0,0.1
2023-01-11 11:00:00,7.7,0.0,58.8,359.7,2.7,279.3,2.7,0.0,0.2
2023-01-11 12:00:00,9.5,0.0,57.6,397.7,3.0,281.6,2.9,0.0,0.2
2023-01-11 13:00:00,9.8,0.0,55.9,269.8,2.6,297.9,2.6,0.0,0.1
2023-01-11 14:00:00,9.8,0.0,56.0,225.0,1.8,277.3,1.8,0.0,0.1
2023-01-11 15:00:00,8.7,0.0,69.4,118.3,1.8,321.7,1.8,0.0,0.0
2023-01-11 16:00:00,6.5,0.0,73.7,27.3,1.3,105.7,1.3,0.0,0.0
2023-01-11 17:00:00,5.2,0.0,81.9,0.0,1.3,352.8,1.2,0.0,0.0
2023-01-11 18:00:00,3.8,0.0,86.8,0.0,1.4,342.5,1.4,0.0,0.0
2023-01-11 19:00:00,2.6,0.0,91.7,0.0,2.2,313.5,2.2,0.0,0.0
2023-01-11 20:00:00,3.3,0.0,88.2,0.0,2.1,249.5,2.0,0.0,0.0
2023-01-11 21:00:00,3.5,0.0,89.0,0.0,1.8,273.3,1.8,0.0,0.0
2023-01-11 22:00:00,4.0,0.0,89.5,0.0,1.9,284.0,1.9,1.0,0.0
2023-01-11 23:00:00,5.1,0.0,84.3,0.0,2.5,252.6,2.5,0.0,0.0
2023-01-12 00:00:00,5.1,0.0,87.1,0.0,2.0,317.7,1.9,0.0,0.0
2023-01-12 01:00:00,5.0,0.1,89.0,0.0,0.8,293.3,0.8,1.0,0.0
2023-01-12 02:00:00,5.3,0.2,85.9,0.0,3.1,293.0,3.1,1.0,0.0
2023-01-12 03:00:00,5.0,0.0,90.1,0.0,2.0,325.7,2.0,1.0,0.0
2023-01-12 04:00:00,4.5,0.0,87.8,0.0,3.1,248.6,3.1,0.0,0.0
2023-01-12 05:00:00,3.2,0.0,90.7,0.0,3.7,290.7,3.6,1.0,0.0
2023-01-12 06:00:00,2.8,0.0,90.3,0.0,1.4,259.3,1.4,0.0,0.0
2023-01-12 07:00:00,2.3,0.0,91.2,0.0,1.9,249.6,1.9,1.0,0.0
2023-01-12 08:00:00,3.4,0.0,91.5,56.9,2.2,274.6,2.2,1.0,0.0
2023-01-12 09:00:00,6.0,0.0,82.9,169.3,3.0,265.7,3.0,0.0,0.0
2023-01-12 10:00:00,7.7,0.0,76.0,247.6,4.0,269.4,4.0,0.0,0.1
2023-01-12 11:00:00,8.9,0.0,71.9,360.1,6.0,282.8,6.0,0.0,0.2
2023-01-12 12:00:00,10.2,0.0,62.3,354.7,3.2,310.1,3.2,0.0,0.2
2023-01-12 13:00:00,10.5,0.0,62.0,252.8,3.9,307.3,3.9,0.0,0.1
2023-01-12 14:00:00,10.7,0.0,63.3,209.0,2.7,308.3,2.7,0.0,0.1
2023-01-12 15:00:00,10.5,0.0,64.3,120.2,2.3,288.5,2.3,0.0,0.1
2023-01-12 16:00:00,7.9,0.0,79.3,28.6,1.3,228.6,1.2,0.0,0.0
2023-01-12 17:00:00,6.6,0.0,77.4,0.0,1.2,131.8,1.1,0.0,0.0
2023-01-12 18:00:00,5.4,0.0,83.9,0.0,1.0,129.7,1.0,0.0,0.0
2023-01-12 19:00:00,3.9,0.0,89.5,0.0,0.5,207.5,0.4,0.0,0.0
