Datetime,neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(°C),temperature_ext(°C),ur(%),pressure(hPa)
2023-02-14 13:00:00,854,5403,0,3657,12.6,20.8,0,0,1030.7
2023-02-14 14:00:00,886,5058,0,3608,12.5,21.1,0,0,1029.8
2023-02-14 15:00:00,882,5235,0,3608,12.5,21.3,0,0,1029
2023-02-14 16:00:00,856,5002,0,3608,12.5,21.5,0,0,1028.6
2023-02-14 17:00:00,863,5264,0,3608,12.5,21.4,0,0,1028.4
2023-02-14 18:00:00,889,5168,0,3608,12.5,21.2,0,0,1028.7
2023-02-14 19:00:00,839,5118,0,3608,12.6,21,0,0,1029
2023-02-14 20:00:00,905,5254,0,3608,12.5,20.7,0,0,1029.1
2023-02-14 21:00:00,891,5182,0,3608,12.6,20.4,0,0,1029.1
2023-02-14 22:00:00,813,5011,0,3608,12.5,20.1,0,0,1029.1
2023-02-14 23:00:00,819,5282,0,3608,12.5,19.8,0,0,1029.1
2023-02-15 00:00:00,856,4949,0,3608,12.6,19.6,0,0,1029.2
2023-02-15 01:00:00,871,5140,0,3608,12.5,19.4,0,0,1029
2023-02-15 02:00:00,847,5008,0,3608,12.6,19.2,0,0,1028.6
2023-02-15 03:00:00,850,5173,0,3608,12.6,19,0,0,1028.2
2023-02-15 04:00:00,809,5242,0,3608,12.5,18.8,0,0,1027.8
2023-02-15 05:00:00,887,5175,0,3608,12.5,18.5,0,0,1027.6
2023-02-15 06:00:00,874,5235,0,3608,12.5,18.3,0,0,1027.6
2023-02-15 07:00:00,884,5240,0,3608,12.5,18,0,0,1027.7
2023-02-15 08:00:00,879,5359,0,3608,12.5,19.8,0,0,1028.1
2023-02-15 09:00:00,895,4802,0,3608,12.5,19.6,0,0,1028.1
2023-02-15 10:00:00,883,5136,0,3608,12.5,19.9,0,0,1028
2023-02-15 11:00:00,812,5065,0,3608,12.5,20.2,0,0,1028.1
2023-02-15 12:00:00,915,5374,0,3608,12.6,20.4,0,0,1027.5
2023-02-15 13:00:00,810,5228,0,3608,12.5,21.2,0,0,1026.8
2023-02-15 14:00:00,897,4962,0,3608,12.6,21.4,0,0,1026.1
2023-02-15 15:00:00,890,5367,0,3608,12.5,21.4,0,0,1025.8
2023-02-15 16:00:00,869,5199,0,3608,12.5,21.4,0,0,1025.7
2023-02-15 17:00:00,901,5208,0,3608,12.5,21.4,0,0,1025.6
2023-02-15 18:00:00,871,4973,0,3608,12.5,21.2,0,0,1025.7
2023-02-15 19:00:00,904,5140,0,3608,12.6,20.8,0,0,1026
2023-02-15 20:00:00,876,5313,0,3608,12.5,20.6,0,0,1026.2
2023-02-15 21:00:00,894,5170,0,3608,12.5,20.3,0,0,1026.4
2023-02-15 22:00:00,880,5278,0,3608,12.5,20.1,0,0,1026.5
2023-02-15 23:00:00,934,5040,0,3608,12.5,19.9,0,0,1026.7
2023-02-16 00:00:00,858,5028,0,3608,12.5,19.7,0,0,1026.6
2023-02-16 01:00:00,937,4991,0,3608,12.6,19.4,0,0,1026.6
2023-02-16 02:00:00,770,4997,0,3608,12.5,19.2,0,0,1026.9
2023-02-16 03:00:00,906,5266,0,3608,12.5,19,0,0,1026.5
2023-02-16 04:00:00,885,5123,0,3608,12.6,18.8,0,0,1026.5
2023-02-16 05:00:00,896,5081,0,3619,12.5,18.6,0,0,1026.5
2023-02-16 06:00:00,909,5201,0,3608,12.6,18.4,0,0,1026.8
2023-02-16 07:00:00,906,5281,0,3608,12.5,18.1,0,0,1026.8
2023-02-16 09:00:00,872,5033,0,3608,12.6,19.9,0,0,1027.4
2023-02-16 10:00:00,840,5161,0,3608,12.6,21.2,0,0,1027.7
2023-02-16 11:00:00,833,5170,0,3608,12.5,23.1,0,0,1028
2023-02-16 12:00:00,844,5141,0,3608,12.5,24.2,0,0,1028.2
2023-02-16 13:00:00,836,5079,0,3608,12.5,24.8,0,0,1028.2
2023-02-16 14:00:00,881,5149,0,3608,12.5,25.2,0,0,1027.7
2023-02-16 15:00:00,903,5348,0,3608,12.5,24.3,0,0,1027.1
2023-02-16 16:00:00,925,4946,0,3608,12.5,23.8,0,0,1026.6
2023-02-16 17:00:00,893,5111,0,3608,12.6,22.9,0,0,1026.5
2023-02-16 18:00:00,901,5164,0,3608,12.5,22.4,0,0,1026.5
2023-02-16 19:00:00,838,4975,0,3608,12.6,22.1,0,0,1026.5
2023-02-16 20:00:00,864,4979,0,3608,12.6,21.6,0,0,1026.9
2023-02-16 21:00:00,900,5066,0,3608,12.5,21.2,0,0,1027.2
2023-02-16 22:00:00,830,5172,0,3608,12.5,20.9,0,0,1027.6
2023-02-16 23:00:00,887,4945,0,3608,12.5,20.6,0,0,1027.9
2023-02-17 00:00:00,880,5223,0,3608,12.6,20.4,0,0,1027.7
2023-02-17 01:00:00,807,5088,0,3608,12.6,20.1,0,0,1027.7
2023-02-17 02:00:00,830,5032,0,3608,12.5,19.9,0,0,1028
2023-02-17 03:00:00,864,5062,0,3608,12.5,19.8,0,0,1027.8
2023-02-17 04:00:00,876,4935,0,3608,12.6,19.6,0,0,1027.5
2023-02-17 05:00:00,925,5005,0,3608,12.5,19.4,0,0,1027.4
2023-02-17 06:00:00,900,4999,0,3608,12.5,19.3,0,0,1027.5
2023-02-17 07:00:00,813,5007,0,3608,12.5,19.1,0,0,1027.7
2023-02-17 08:00:00,886,5067,0,3608,12.5,18.9,0,0,1027.8
2023-02-17 09:00:00,880,5101,0,3608,12.5,18.9,0,0,1028.2
2023-02-17 10:00:00,827,5218,0,3608,12.5,21.1,0,0,1028.6
2023-02-17 11:00:00,922,5083,0,3608,12.5,22.2,0,0,1028.6
2023-02-17 12:00:00,870,4993,0,3608,12.5,23.5,0,0,1028.6
2023-02-17 13:00:00,860,5106,0,3608,12.5,24.4,0,0,1028.6
2023-02-17 14:00:00,896,5003,0,3608,12.5,24.7,0,0,1027.7
2023-02-17 15:00:00,859,5121,0,3608,12.5,25.2,0,0,1027
2023-02-17 16:00:00,917,5077,0,3608,12.5,24.8,0,0,1026.7
2023-02-17 17:00:00,865,5203,0,3608,12.5,23.8,0,0,1026.7
2023-02-17 18:00:00,873,5019,0,3608,12.5,23.2,0,0,1026.6
2023-02-17 19:00:00,845,5199,0,3608,12.6,22.5,0,0,1027
2023-02-17 20:00:00,859,5160,0,3608,12.5,21.8,0,0,1027.5
2023-02-17 21:00:00,900,5277,0,3608,12.6,21.4,0,0,1028
2023-02-17 22:00:00,859,5092,0,3608,12.5,21,0,0,1027.8
2023-02-17 23:00:00,909,5092,0,3608,12.6,20.7,0,0,1027.6
2023-02-18 00:00:00,881,5021,0,3608,12.5,20.5,0,0,1027.9
2023-02-18 01:00:00,825,5174,0,3608,12.5,20.3,0,0,1027.9
2023-02-18 02:00:00,836,4846,0,3619,12.5,20.1,0,0,1027.9
2023-02-18 03:00:00,876,5146,0,3608,12.6,20,0,0,1027.5
2023-02-18 04:00:00,801,5035,0,3608,12.5,19.8,0,0,1027.1
2023-02-18 05:00:00,827,5088,0,3608,12.5,19.6,0,0,1026.8
2023-02-18 06:00:00,870,4927,0,3608,12.5,19.6,0,0,1026.7
2023-02-18 07:00:00,830,5002,0,3608,12.6,19.4,0,0,1026.8
2023-02-18 08:00:00,832,5109,0,3608,12.6,19.2,0,0,1026.8
2023-02-18 09:00:00,825,4972,0,3608,12.6,19.1,0,0,1027.1
2023-02-18 10:00:00,855,5192,0,3608,12.5,19.1,0,0,1027.4
2023-02-18 11:00:00,882,4868,0,3608,12.6,19,0,0,1027.3
2023-02-18 12:00:00,797,5220,0,3608,12.5,19,0,0,1027.2
2023-02-18 13:00:00,872,4969,0,3608,12.5,19,0,0,1026.9
2023-02-18 14:00:00,900,4972,0,3608,12.6,19.1,0,0,1025.7
2023-02-18 15:00:00,820,5324,0,3608,12.5,19.2,0,0,1025.1
2023-02-18 16:00:00,906,5009,0,3608,12.5,19.2,0,0,1024.4
2023-02-18 17:00:00,863,5220,0,3608,12.5,19.2,0,0,1023.8
2023-02-18 18:00:00,905,5121,0,3608,12.6,19.1,0,0,1023.7
2023-02-18 19:00:00,898,5051,0,3608,12.5,19.1,0,0,1023.5
2023-02-18 20:00:00,876,4966,0,3608,12.5,19.1,0,0,1023.7
2023-02-18 21:00:00,927,5146,0,3608,12.6,19,0,0,1023.5
2023-02-18 22:00:00,921,5002,0,3608,12.5,18.9,0,0,1023.9
2023-02-18 23:00:00,846,5110,0,3608,12.6,18.8,0,0,1023.8
2023-02-19 00:00:00,881,5114,0,3608,12.5,18.7,0,0,1023.9
2023-02-19 01:00:00,817,4954,0,3608,12.5,18.6,0,0,1023.8
2023-02-19 02:00:00,902,5145,0,3608,12.6,18.5,0,0,1023.6
2023-02-19 03:00:00,912,5037,0,3608,12.5,18.5,0,0,1023.1
2023-02-19 04:00:00,917,5107,0,3608,12.5,18.4,0,0,1022.9
2023-02-19 05:00:00,931,5124,0,3608,12.5,18.3,0,0,1022.3
2023-02-19 06:00:00,867,5045,0,3608,12.6,18.2,0,0,1022.2
2023-02-19 07:00:00,872,5334,0,3608,12.6,18.1,0,0,1021.7
2023-02-19 08:00:00,866,5205,0,3608,12.5,18.1,0,0,1021.6
2023-02-19 09:00:00,848,4983,0,3608,12.6,18,0,0,1021.4
2023-02-19 10:00:00,880,5030,0,3608,12.5,18,0,0,1021.6
2023-02-19 11:00:00,854,5127,0,3608,12.6,18,0,0,1021.9
2023-02-19 12:00:00,959,5291,0,3608,12.5,17.9,0,0,1021.6
2023-02-19 13:00:00,910,4925,0,3608,12.6,17.9,0,0,1021.3
2023-02-19 14:00:00,878,5066,0,3608,12.5,18,0,0,1020.6
2023-02-19 15:00:00,991,5204,0,3608,12.6,18,0,0,1020
2023-02-19 16:00:00,899,5125,0,3608,12.5,18,0,0,1019.7
2023-02-19 17:00:00,929,5342,0,3608,12.6,18,0,0,1019.8
2023-02-19 18:00:00,926,5383,0,3608,12.5,17.9,0,0,1020.4
2023-02-19 19:00:00,937,5207,0,3608,12.5,17.9,0,0,1020.7
2023-02-19 20:00:00,930,5048,0,3608,12.6,17.8,0,0,1021.2
2023-02-19 21:00:00,963,5019,0,3608,12.6,17.8,0,0,1021.9
2023-02-19 22:00:00,906,5149,0,3608,12.5,17.8,0,0,1022.7
2023-02-19 23:00:00,915,5018,0,3608,12.5,17.7,0,0,1023.1
2023-02-20 00:00:00,847,5213,0,3608,12.5,17.7,0,0,1023.4
2023-02-20 01:00:00,895,5171,0,3608,12.6,17.7,0,0,1023.6
2023-02-20 02:00:00,870,5083,0,3608,12.5,17.7,0,0,1023.6
2023-02-20 03:00:00,900,4979,0,3608,12.5,17.6,0,0,1023.9
2023-02-20 04:00:00,861,5078,0,3608,12.6,17.6,0,0,1024.1
2023-02-20 05:00:00,885,5171,0,3608,12.6,17.5,0,0,1024.3
2023-02-20 06:00:00,861,5038,0,3608,12.5,17.5,0,0,1024.7
2023-02-20 07:00:00,916,5015,0,3608,12.5,17.4,0,0,1024.9
2023-02-20 08:00:00,892,5073,0,3608,12.5,17.4,0,0,1024.9
2023-02-20 09:00:00,847,5140,0,3609,12.5,19.4,0,0,1025.7
2023-02-20 10:00:00,877,5153,0,3607,12.6,21,0,0,1025.6
2023-02-20 11:00:00,868,5060,0,3608,12.5,22.3,0,0,1025.9
2023-02-20 12:00:00,895,5206,0,3608,12.5,23.4,0,0,1025.6
2023-02-20 13:00:00,840,5161,0,3608,12.5,24.3,0,0,1025.4
2023-02-20 14:00:00,933,5182,0,3608,12.5,25,0,0,1024.2
2023-02-20 15:00:00,854,5141,0,3608,12.5,25.5,0,0,1023.4
2023-02-20 16:00:00,871,5098,0,3608,12.6,25.8,0,0,1023
2023-02-20 17:00:00,865,5207,0,3608,12.5,26,0,0,1022.8
2023-02-20 18:00:00,917,5185,0,3608,12.6,25.3,0,0,1022.9
2023-02-20 19:00:00,896,4881,0,3608,12.6,24,0,0,1023
2023-02-20 20:00:00,837,5154,0,3608,12.5,22.9,0,0,1023.1
2023-02-20 21:00:00,882,5016,0,3608,12.6,22.3,0,0,1022.7
2023-02-20 22:00:00,872,5008,0,3608,12.5,21.8,0,0,1022.6
2023-02-20 23:00:00,842,5087,0,3619,12.5,21.4,0,0,1022.4
2023-02-21 00:00:00,905,4899,0,3608,12.6,21.1,0,0,1021.9
2023-02-21 01:00:00,851,5188,0,3608,12.6,20.8,0,0,1021.5
2023-02-21 02:00:00,862,5209,0,3608,12.5,20.6,0,0,1021.2
2023-02-21 03:00:00,914,5028,0,3608,12.5,20.3,0,0,1021.1
2023-02-21 04:00:00,862,5243,0,3608,12.5,20.1,0,0,1020.6
2023-02-21 05:00:00,875,5224,0,3608,12.5,19.9,0,0,1020.3
2023-02-21 06:00:00,942,5141,0,3608,12.5,19.7,0,0,1020.1
2023-02-21 07:00:00,890,5007,0,3608,12.5,19.5,0,0,1020
2023-02-21 08:00:00,900,5136,0,3608,12.5,19.2,0,0,1020
2023-02-21 09:00:00,903,5028,0,3608,12.5,20.2,0,0,1020.4
2023-02-21 10:00:00,850,5296,0,3608,12.5,22,0,0,1020.8
2023-02-21 11:00:00,881,5087,0,3608,12.5,23.2,0,0,1020.8
2023-02-21 12:00:00,945,5037,0,3608,12.5,24.2,0,0,1020.9
2023-02-21 13:00:00,853,5030,0,3608,12.5,25.1,0,0,1020.2
2023-02-21 14:00:00,884,5253,0,3608,12.5,25.8,0,0,1019.5
2023-02-21 15:00:00,900,5104,0,3608,12.5,26.3,0,0,1018.7
2023-02-21 16:00:00,899,5175,0,3619,12.5,26.4,0,0,1018.3
2023-02-21 17:00:00,896,5237,0,3608,12.5,26.4,0,0,1017.9
2023-02-21 18:00:00,917,5062,0,3608,12.5,26.7,0,0,1018.1
2023-02-21 19:00:00,891,5099,0,3608,12.5,25.3,0,0,1018
2023-02-21 20:00:00,896,5033,0,3608,12.5,24.1,0,0,1018.4
2023-02-21 21:00:00,895,5279,0,3608,12.5,23.3,0,0,1018.4
2023-02-21 22:00:00,893,5178,0,3608,12.5,22.8,0,0,1018.6
2023-02-21 23:00:00,928,5153,0,3608,12.6,22.3,0,0,1018.7
2023-02-22 00:00:00,879,5205,0,3608,12.5,22,0,0,1018.6
2023-02-22 01:00:00,855,5131,0,3608,12.5,21.8,0,0,1018.3
2023-02-22 02:00:00,955,4969,0,3608,12.6,21.6,0,0,1018
2023-02-22 03:00:00,905,5028,0,3608,12.6,21.4,0,0,1017.8
2023-02-22 04:00:00,846,5186,0,3608,12.6,21.2,0,0,1017.1
2023-02-22 05:00:00,856,5181,0,3608,12.5,21,0,0,1016.9
2023-02-22 06:00:00,855,5103,0,3608,12.5,20.9,0,0,1016.8
2023-02-22 07:00:00,948,5122,0,3608,12.5,20.7,0,0,1016.7
2023-02-22 08:00:00,863,4962,0,3608,12.5,20.6,0,0,1016.7
2023-02-22 09:00:00,881,5076,0,3608,12.5,20.6,0,0,1017.2
2023-02-22 10:00:00,945,5220,0,3608,12.5,21.2,0,0,1017.1
2023-02-22 11:00:00,914,5256,0,3608,12.5,21.7,0,0,1017
2023-02-22 12:00:00,938,5264,0,3608,12.5,21.9,0,0,1016.7
2023-02-22 13:00:00,964,5137,0,3608,12.5,22,0,0,1016.2
2023-02-22 14:00:00,958,5142,0,3608,12.5,22.1,0,0,1015.4
2023-02-22 15:00:00,944,5120,0,3608,12.5,22.2,0,0,1015.1
2023-02-22 16:00:00,933,5186,0,3608,12.5,22.2,0,0,1014.9
2023-02-22 17:00:00,901,5164,0,3608,12.6,22.1,0,0,1014.6
2023-02-22 18:00:00,915,5030,0,3608,12.5,22,0,0,1014.4
2023-02-22 19:00:00,944,5206,0,3608,12.6,21.7,0,0,1014.6
2023-02-22 20:00:00,933,5258,0,3608,12.6,21.5,0,0,1014.6
2023-02-22 21:00:00,892,5006,0,3608,12.5,21.3,0,0,1014.5
2023-02-22 22:00:00,947,5201,0,3608,12.5,21.1,0,0,1014.7
2023-02-22 23:00:00,910,5154,0,3608,12.6,21,0,0,1014.6
2023-02-23 00:00:00,913,5159,0,3608,12.6,20.8,0,0,1014.2
2023-02-23 01:00:00,907,5240,0,3608,12.5,20.7,0,0,1014
2023-02-23 02:00:00,925,5155,0,3608,12.6,20.6,0,0,1013.7
2023-02-23 03:00:00,929,5260,0,3608,12.5,20.5,0,0,1013.5
2023-02-23 04:00:00,915,5159,0,3608,12.5,20.4,0,0,1013.1
2023-02-23 05:00:00,927,5028,0,3608,12.6,20.2,0,0,1012.9
2023-02-23 06:00:00,982,5331,0,3608,12.5,20.2,0,0,1013.2
2023-02-23 07:00:00,942,5232,0,3608,12.5,20.1,0,0,1013
2023-02-23 08:00:00,928,5153,0,3608,12.5,20,0,0,1013.1
2023-02-23 09:00:00,949,4997,0,3608,12.6,20.1,0,0,1013.8
2023-02-23 10:00:00,927,5132,0,3608,12.5,22.4,0,0,1014
2023-02-23 11:00:00,928,5240,0,3608,12.5,24.1,0,0,1014.1
2023-02-23 12:00:00,917,5195,0,3608,12.5,25.2,0,0,1014.4
2023-02-23 13:00:00,938,5214,0,3619,12.5,26.3,0,0,1014.3
2023-02-23 14:00:00,966,5186,0,3608,12.5,26.9,0,0,1013.8
2023-02-23 15:00:00,901,5196,0,3608,12.5,25.3,0,0,1013.5
2023-02-23 16:00:00,934,5279,0,3608,12.5,24.9,0,0,1013.4
2023-02-23 17:00:00,912,5254,0,3608,12.5,25.1,0,0,1013.6
2023-02-23 18:00:00,878,5175,0,3608,12.5,24.7,0,0,1013.5
2023-02-23 19:00:00,977,5117,0,3608,12.5,24.2,0,0,1013.4
2023-02-23 20:00:00,925,5140,0,3608,12.6,23.5,0,0,1014
2023-02-23 21:00:00,934,5234,0,3608,12.5,23,0,0,1014.1
2023-02-23 22:00:00,923,5367,0,3608,12.5,22.7,0,0,1014.2
2023-02-23 23:00:00,972,5223,0,3608,12.6,22.4,0,0,1014.4
2023-02-24 00:00:00,895,5154,0,3608,12.5,22.1,0,0,1014.2
2023-02-24 01:00:00,910,5302,0,3608,12.5,21.9,0,0,1013.9
2023-02-24 02:00:00,938,5281,0,3608,12.5,21.6,0,0,1013.5
2023-02-24 03:00:00,948,5180,0,3608,12.5,21.4,0,0,1013.2
2023-02-24 04:00:00,956,5214,0,3608,12.5,21.1,0,0,1012.8
2023-02-24 05:00:00,979,5267,0,3608,12.5,20.9,0,0,1012.5
2023-02-24 06:00:00,931,5173,0,3608,12.5,20.7,0,0,1012.6
2023-02-24 07:00:00,904,5358,0,3608,12.6,20.5,0,0,1012.2
2023-02-24 08:00:00,972,5184,0,3608,12.5,21.1,0,0,1012.1
2023-02-24 09:00:00,949,5222,0,3608,12.5,23,0,0,1012.3
2023-02-24 10:00:00,1013,5402,0,3608,12.5,24.2,0,0,1012.2
2023-02-24 11:00:00,969,5372,0,3608,12.5,24.4,0,0,1012.1
2023-02-24 12:00:00,947,5224,0,3608,12.6,24.5,0,0,1011.5
2023-02-24 13:00:00,967,5424,0,3608,12.5,24.6,0,0,1010.7
2023-02-24 14:00:00,940,5102,0,3608,12.5,24.8,0,0,1009.4
2023-02-24 15:00:00,977,5202,0,3608,12.5,24.7,0,0,1008.1
2023-02-25 15:00:00,1027,5192,0,3608,12.5,21,0,0,996.8
2023-02-25 16:00:00,1073,5441,0,3608,12.5,20.9,0,0,996.3
2023-02-25 17:00:00,1094,5391,0,3608,12.5,20.9,0,0,996.2
2023-02-25 18:00:00,1041,5203,0,3608,12.5,20.8,0,0,996.8
2023-02-25 19:00:00,1088,5400,0,3608,12.6,20.7,0,0,996.7
2023-02-25 20:00:00,1085,5443,0,3608,12.5,20.6,0,0,996.6
2023-02-25 21:00:00,983,5296,0,3608,12.5,20.6,0,0,996.4
2023-02-25 22:00:00,1037,5227,0,3608,12.5,20.5,0,0,996.1
2023-02-25 23:00:00,1042,5373,0,3608,12.6,20.4,0,0,995.8
2023-02-26 00:00:00,1080,5553,0,3608,12.5,20.3,0,0,995.2
2023-02-26 01:00:00,1046,5350,0,3608,12.6,20.2,0,0,995.2
2023-02-26 02:00:00,1027,5273,0,3608,12.5,20.1,0,0,995.3
2023-02-26 03:00:00,969,5217,0,3608,12.6,19.5,0,0,995.6
2023-02-26 04:00:00,1028,5466,0,3608,12.6,19.1,0,0,997.3
2023-02-26 05:00:00,1056,5386,0,3608,12.5,18.6,0,0,997.8
2023-02-26 06:00:00,1059,5508,0,3608,12.5,18.2,0,0,998.1
2023-02-26 07:00:00,1061,5364,0,3619,12.5,17.8,0,0,998.7
2023-02-26 08:00:00,1043,5328,0,3608,12.5,17.3,0,0,998.9
2023-02-26 09:00:00,1010,5348,0,3608,12.6,17,0,0,1000
2023-02-26 10:00:00,1036,5372,0,3608,12.6,16.9,0,0,1000.3
2023-02-26 11:00:00,1062,5318,0,3608,12.5,16.7,0,0,1001.1
2023-02-26 12:00:00,1030,5322,0,3608,12.5,16.7,0,0,1001.8
2023-02-26 13:00:00,1016,5307,0,3608,12.6,16.6,0,0,1002.1
2023-02-26 14:00:00,1049,5154,0,3608,12.6,16.6,0,0,1002.4
2023-02-26 15:00:00,1061,5375,0,3608,12.6,16.4,0,0,1002.6
2023-02-26 16:00:00,1031,5199,0,3608,12.6,16.3,0,0,1003.4
2023-02-26 17:00:00,1015,5236,0,3608,12.5,16.1,0,0,1004.1
2023-02-26 18:00:00,1006,5394,0,3608,12.5,16,0,0,1005.2
2023-02-26 19:00:00,1067,5250,0,3608,12.5,15.8,0,0,1006.6
2023-02-26 20:00:00,1019,5094,0,3608,12.5,15.6,0,0,1007.6
2023-02-26 21:00:00,991,5139,0,3608,12.5,15.4,0,0,1008.1
2023-02-26 22:00:00,972,5206,0,3608,12.6,15.3,0,0,1008.8
2023-02-26 23:00:00,974,5389,0,3608,12.5,15.2,0,0,1009.8
2023-02-27 00:00:00,1002,5300,0,3608,12.5,15.1,0,0,1010
2023-02-27 01:00:00,1002,5182,0,3608,12.6,15,0,0,1010.4
2023-02-27 02:00:00,905,5223,0,3608,12.6,14.9,0,0,1011.3
2023-02-27 03:00:00,949,5273,0,3608,12.6,15,0,0,1011.6
2023-02-27 04:00:00,934,5245,0,3608,12.5,15,0,0,1011.9
2023-02-27 05:00:00,949,5178,0,3608,12.6,14.9,0,0,1012.5
2023-02-27 06:00:00,902,5217,0,3608,12.5,14.8,0,0,1012.7
2023-02-27 07:00:00,945,5281,0,3608,12.5,14.6,0,0,1013.1
2023-02-27 08:00:00,946,5074,0,3608,12.5,15.5,0,0,1014.1
2023-02-27 09:00:00,933,5073,0,3608,12.5,18.1,0,0,1014.6
2023-02-27 10:00:00,948,5165,0,3608,12.5,20,0,0,1015
2023-02-27 11:00:00,986,5246,0,3608,12.5,20.2,0,0,1015.4
2023-02-27 12:00:00,954,5141,0,3608,12.5,22,0,0,1015.5
2023-02-27 13:00:00,919,5194,0,3619,12.6,23.1,0,0,1015.3
2023-02-27 14:00:00,955,5316,0,3608,12.5,23.8,0,0,1015.2
2023-02-27 15:00:00,947,5114,0,3608,12.6,24.3,0,0,1015.4
2023-02-27 16:00:00,919,5245,0,3608,12.5,24.7,0,0,1015.8
2023-02-27 17:00:00,926,5148,0,3608,12.5,24.8,0,0,1016.2
2023-02-27 18:00:00,983,5450,0,3608,12.5,25.2,0,0,1017
2023-02-27 19:00:00,874,5279,0,3608,12.5,23.2,0,0,1017.8
2023-02-27 20:00:00,928,5148,0,3608,12.5,21.6,0,0,1018.3
2023-02-27 21:00:00,965,5091,0,3608,12.5,20.5,0,0,1018.8
2023-02-27 22:00:00,915,5216,0,3608,12.5,19.7,0,0,1019.2
2023-02-27 23:00:00,898,5048,0,3608,12.5,19.1,0,0,1019.6
2023-02-28 00:00:00,870,5240,0,3608,12.6,18.8,0,0,1019.5
2023-02-28 01:00:00,961,5066,0,3619,12.5,18.4,0,0,1020.1
2023-02-28 02:00:00,902,5334,0,3608,12.5,18,0,0,1020.3
2023-02-28 03:00:00,896,5148,0,3608,12.6,17.9,0,0,1020.5
2023-02-28 04:00:00,897,5221,0,3608,12.5,17.9,0,0,1020.5
2023-02-28 05:00:00,921,5196,0,3608,12.5,17.8,0,0,1020.5
2023-02-28 06:00:00,924,5145,0,3608,12.5,17.8,0,0,1020.4
2023-02-28 07:00:00,878,5127,0,3608,12.6,17.7,0,0,1020.5
2023-02-28 08:00:00,845,5103,0,3608,12.5,18.8,0,0,1020.9
2023-02-28 09:00:00,897,5175,0,3608,12.5,20.6,0,0,1021.2
2023-02-28 10:00:00,886,5209,0,3608,12.5,22.1,0,0,1021.1
2023-02-28 11:00:00,872,5125,0,3608,12.5,23.1,0,0,1021.3
2023-02-28 12:00:00,916,5288,0,3608,12.5,23.4,0,0,1021.1
2023-02-28 13:00:00,864,5174,0,3608,12.5,23.7,0,0,1020.5
2023-02-28 14:00:00,911,5136,0,3608,12.5,23.4,0,0,1020
2023-02-28 15:00:00,935,5169,0,3608,12.5,23,0,0,1019.3
2023-02-28 16:00:00,858,5221,0,3608,12.5,22.3,0,0,1018.9
2023-02-28 17:00:00,893,5200,0,3608,12.6,21.8,0,0,1018.9
2023-02-28 18:00:00,982,5120,0,3608,12.5,21.4,0,0,1019
2023-02-28 19:00:00,903,5299,0,3608,12.5,21,0,0,1019
2023-02-28 20:00:00,866,5084,0,3608,12.5,20.5,0,0,1019.5
2023-02-28 21:00:00,906,5092,0,3608,12.5,20,0,0,1019.5
2023-02-28 22:00:00,890,4971,0,3608,12.6,19.7,0,0,1019.7
2023-02-28 23:00:00,943,4937,0,3608,12.5,19.5,0,0,1019.6
2023-03-01 00:00:00,911,5178,0,3608,12.5,19.4,0,0,1019.3
2023-03-01 01:00:00,915,5208,0,3608,12.5,19.3,0,0,1019.1
2023-03-01 02:00:00,881,5068,0,3608,12.5,19.1,0,0,1018.6
2023-03-01 03:00:00,891,5162,0,3608,12.6,19,0,0,1017.6
2023-03-01 04:00:00,847,5217,0,3608,12.6,18.8,0,0,1016.7
2023-03-01 05:00:00,933,5337,0,3608,12.6,18.7,0,0,1016.2
2023-03-01 06:00:00,963,5160,0,3608,12.5,18.5,0,0,1015.9
2023-03-01 07:00:00,973,5227,0,3608,12.6,18.4,0,0,1015.4
2023-03-01 08:00:00,963,5142,0,3608,12.5,18.2,0,0,1015.7
2023-03-01 09:00:00,973,5280,0,3608,12.5,18.5,0,0,1015.1
2023-03-01 11:00:00,970,5315,0,3608,12.5,21,0,0,1013.8
2023-03-06 17:00:00,875,5164,0,3657,13.3,19.8,0,0,1003.1
2023-03-06 18:00:00,879,5070,0,3608,12.8,16,0,0,1002.9
2023-03-06 19:00:00,871,5221,0,3608,12.7,13.5,0,0,1003
2023-03-06 20:00:00,857,5110,0,3608,12.7,12.2,0,0,1003.3
2023-03-06 21:00:00,874,4964,0,3608,12.6,11,0,0,1003.4
2023-03-06 22:00:00,841,5025,0,3608,12.6,9.1,0,0,1003.5
2023-03-06 23:00:00,839,5063,0,3608,12.6,7.6,0,0,1003.6
2023-03-07 00:00:00,851,5024,0,3608,12.5,6.6,0,0,1003.6
2023-03-07 01:00:00,793,4929,0,3608,12.5,5.7,0,0,1003.6
2023-03-07 02:00:00,858,5280,0,3608,12.5,5.1,0,0,1003.8
2023-03-07 03:00:00,879,5140,0,3608,12.5,4.5,0,0,1003.7
2023-03-07 04:00:00,862,5167,0,3608,12.4,4.1,0,0,1003.3
2023-03-07 05:00:00,899,5036,0,3608,12.4,3.6,0,0,1003.2
2023-03-07 06:00:00,806,5082,0,3608,12.5,3.3,0,0,1002.9
2023-03-07 07:00:00,885,4888,0,3608,12.5,5,0,0,1003.2
2023-03-07 08:00:00,845,4925,0,3608,13.3,11.2,0,0,1003.5
2023-03-07 09:00:00,914,5066,0,3608,14.3,18.2,0,0,1003.9
