#Datetime,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(°C),temperature_ext(°C),ur(%),pressure(hPa)
2023-09-22 13:00:00,0.085635134787324,0.11560743196289,802.66304649626,4891.1897590429,,3608,13.28,28.13,0,0,1004.32
2023-09-22 14:00:00,0.084792366356524,0.11446969458131,803.32789949473,4885.1640273732,,3608,13.24,28.54,0,0,1004.46
2023-09-22 15:00:00,0.084419924956596,0.1139668986914,804.06356151967,4884.5514616623,,3608,12.85,26.33,0,0,1004.54
2023-09-22 16:00:00,0.083070870032952,0.11214567454448,807.18726531207,4883.9986244131,,3608,12.71,25.33,0,0,1004
2023-09-22 17:00:00,0.081803136396467,0.11043423413523,807.26290302982,4869.7893305437,,3608,12.69,24.69,0,0,1003.85
2023-09-22 18:00:00,0.081248359951936,0.10968528593511,808.98516409204,4873.1072816206,,3608,12.59,24.28,0,0,1003.43
2023-09-22 19:00:00,0.08047562434666,0.10864209286799,807.38263576941,4853.3816769708,,3608,12.53,24.14,0,0,1003.24
2023-09-22 20:00:00,0.081789296451114,0.110415550209,804.11466220472,4850.4528025557,,3608,12.52,23.63,0,0,1005.12
2023-09-22 21:00:00,0.08285879301122,0.11185937056515,802.16779913757,4852.6162217915,,3608,12.51,23,0,0,1004.99
2023-09-22 22:00:00,0.08263897267416,0.11156261311012,804.64850948399,4864.8884600722,,3608,12.43,22.34,0,0,1005.58
2023-09-22 23:00:00,0.084060289338674,0.11348139060721,803.08755655068,4876.3936397116,,3608,12.43,21.89,0,0,1005.68
2023-09-23 00:00:00,0.083794781142314,0.11312295454212,803.2254212785,4873.3357864293,,3608,12.45,20.99,0,0,1005.7
2023-09-23 01:00:00,0.083889312239158,0.11325057152286,802.23035279356,4868.4634217827,,3608,12.42,20.1,0,0,1005.88
2023-09-23 02:00:00,0.08350293760334,0.11272896576451,802.74104177913,4866.4795940141,,3608,12.38,20.01,0,0,1005.82
2023-09-23 03:00:00,0.084180781256877,0.11364405469678,802.68341963031,4874.8495328108,,3608,12.38,19.86,0,0,1005.46
2023-09-23 04:00:00,0.083192245041727,0.11230953080633,806.70014318976,4887.3106266083,,3608,12.41,18.74,0,0,1005.96
2023-09-23 05:00:00,0.083299488028837,0.11245430883893,807.53491232619,4893.7178585917,,3608,12.38,17.63,0,0,1006.09
2023-09-23 06:00:00,0.081840456384025,0.11048461611843,809.10967550698,4883.5834563826,,3608,12.69,21.21,0,0,1006.63
2023-09-23 07:00:00,0.081657467769938,0.11023758148942,808.88980296097,4879.8950014469,,3608,13.27,25.57,0,0,1007.46
2023-09-23 08:00:00,0.080280266112013,0.10837835925122,812.02654720601,4879.9122822787,,3608,14.25,30.07,0,0,1008.25
2023-09-23 09:00:00,0.079950842820803,0.10793363780808,812.62473753919,4878.9382498761,,3608,14.26,31.8,0,0,1008.77
2023-09-23 10:00:00,0.078549781684466,0.10604220527403,815.07773352588,4877.6641591689,,3608,14.28,32.59,0,0,1008.9
2023-09-23 11:00:00,0.078775433611319,0.10634683537528,815.22902355925,4881.4806689684,,3608,14.25,32.5,0,0,1008.93
2023-09-23 12:00:00,0.078864498330469,0.10646707274613,815.26841083562,4882.9098035453,,3608,13.25,31.67,0,0,1008.78
2023-09-23 13:00:00,0.078716752423494,0.10626761577172,816.88721909071,4891.1947125631,,3608,13.26,31.24,0,0,1008.83
2023-09-23 14:00:00,0.078332726867927,0.1057491812717,819.59933582848,4902.0462553366,,3608,14.29,33.12,0,0,1008.45
2023-09-23 15:00:00,0.078247014652969,0.10563346978151,822.11438451134,4915.5328293545,,3608,14.24,33.67,0,0,1008.38
2023-09-23 16:00:00,0.078133033630104,0.10547959540064,823.54919414069,4921.6507598373,,3608,13.24,31.22,0,0,1008.31
2023-09-23 17:00:00,0.078491171560704,0.10596308160695,824.56797762034,4932.3462054104,,3608,12.75,26.82,0,0,1008.44
2023-09-23 18:00:00,0.077615593527234,0.10478105126177,827.19642114934,4934.475614746,,3608,12.73,20.47,0,0,1009.78
2023-09-23 19:00:00,0.079174311159022,0.10688532006468,826.67598066276,4950.1617181911,,3608,12.72,18.8,0,0,1011.66
2023-09-23 20:00:00,0.082221465335076,0.11099897820235,824.2762741541,4962.4360950716,,3608,12.68,17.69,0,0,1012.43
2023-09-23 21:00:00,0.086219667018408,0.11639655047485,819.95567862332,4969.1657777888,,3608,12.69,16.8,0,0,1012.48
2023-09-23 22:00:00,0.088365507353235,0.11929343492687,815.15095703429,4962.5100561988,,3608,12.68,16.35,0,0,1012.81
2023-09-23 23:00:00,0.09082225095673,0.12261003879159,810.35136364657,4957.2712896112,,3608,12.66,15.49,0,0,1013.35
2023-09-24 00:00:00,0.093365582181679,0.12604353594527,806.23398763244,4962.3867291198,,3608,12.64,15.37,0,0,1012.93
2023-09-24 01:00:00,0.094916454619903,0.12813721373687,803.89096838008,4964.5746796009,,3608,12.61,15.61,0,0,1014.11
2023-09-24 02:00:00,0.096550676222848,0.13034341290084,801.63934350451,4969.9693800477,,3608,12.68,15.87,0,0,1015.37
2023-09-24 03:00:00,0.098933864954305,0.13356071768831,798.27842048634,4972.4729273847,,3608,12.64,15.97,0,0,1015.83
2023-09-24 04:00:00,0.099438584268263,0.13424208876215,796.16940239095,4966.2970229701,,3608,12.62,16.18,0,0,1016.22
2023-09-24 05:00:00,0.1021337289744,0.13788053411543,792.63159553847,4974.0167651659,,3608,12.58,16.35,0,0,1016.57
2023-09-24 06:00:00,0.10381888079096,0.1401554890678,789.83610630869,4979.0663703045,,3619,13.03,19.4,0,0,1016.92
2023-09-24 07:00:00,0.10547435265759,0.14239037608774,786.12885170643,4973.7626633525,,3608,13.34,20.03,0,0,1020.28
2023-09-24 08:00:00,0.1069083144744,0.14432622454043,783.10961356035,4975.1569899053,,3608,14.26,24.08,0,0,1020.49
2023-09-24 09:00:00,0.10908930709624,0.14727056457992,779.76940393636,4980.2310018006,,3608,14.3,25.62,0,0,1021.69
2023-09-24 10:00:00,0.11021343472553,0.14878813687946,778.27858091535,4984.725115903,,3608,14.29,27.28,0,0,1019.12
2023-09-24 11:00:00,0.11151933008307,0.15055109561215,775.53908821494,4982.0275485359,,3608,14.28,27.99,0,0,1019.01
2023-09-24 12:00:00,0.11357091008394,0.15332072861331,773.05334698785,4989.7732065037,,3608,13.28,27.66,0,0,1019.17
2023-09-24 13:00:00,0.11565233009298,0.15613064562552,768.59271849794,4982.5859215573,,3608,13.28,26.25,0,0,1019.12
2023-09-24 14:00:00,0.11732959085295,0.15839494765148,765.41159752408,4984.0042090938,,3608,13.23,27.77,0,0,1019.1
2023-09-24 15:00:00,0.11848400978505,0.15995341320982,761.67461932113,4976.7449668625,,3608,13.3,27.56,0,0,1018.96
2023-09-24 16:00:00,0.12069935846221,0.16294413392399,756.91249436844,4978.7502789311,,3608,13.28,26.17,0,0,1018.92
2023-09-24 17:00:00,0.1211456695701,0.16354665391963,756.54681434934,4981.7845465242,,3608,12.72,22.81,0,0,1018.93
2023-09-24 18:00:00,0.12346520151678,0.16667802204766,751.8861331203,4984.5288136449,,3608,12.67,20.32,0,0,1019.14
2023-09-24 19:00:00,0.123326717182,0.16649106819569,752.23174540007,4985.2028729971,,3608,12.7,19.53,0,0,1019.42
2023-09-24 20:00:00,0.11978932961386,0.16171559497872,755.68178421753,4973.6562203944,,3608,12.68,19.17,0,0,1019.66
2023-09-24 21:00:00,0.11600307972404,0.15660415762745,759.58875948088,4966.8000300428,,3608,12.7,18.56,0,0,1020.14
2023-09-24 22:00:00,0.11414370338691,0.15409399957232,761.45536377873,4959.1835072715,,3608,12.64,17.69,0,0,1019.91
2023-09-24 23:00:00,0.11358849423367,0.15334446721546,762.90528350524,4964.0726431596,,3608,12.67,16.46,0,0,1019.73
2023-09-25 00:00:00,0.11265574995278,0.15208526243626,764.33254728537,4963.545807884,,3608,12.64,16.32,0,0,1019.58
2023-09-25 01:00:00,0.1110684045342,0.14994234612117,766.77595825753,4961.5146861686,,3608,12.64,16.48,0,0,1019.7
2023-09-25 02:00:00,0.11149747434075,0.15052159036001,765.7042470845,4958.7485499242,,3608,12.6,15.93,0,0,1019.68
2023-09-25 03:00:00,0.11092444441127,0.14974799995521,766.04807944765,4955.9967938847,,3608,12.61,15.4,0,0,1019.23
2023-09-25 04:00:00,0.11107768554959,0.14995487549194,765.31353369151,4953.3034092934,,3608,12.62,14.84,0,0,1019.13
2023-09-25 05:00:00,0.10965254465434,0.14803093528336,765.94248194457,4943.2007858623,,3608,12.52,14.44,0,0,1019.46
2023-09-25 06:00:00,0.10864748387785,0.1466741032351,767.30367477466,4939.3154081122,,3608,13.1,17.29,0,0,1019.9
2023-09-25 07:00:00,0.10807659104843,0.14590339791538,768.40824931105,4940.8620450096,,3608,13.32,20.37,0,0,1020.09
2023-09-25 08:00:00,0.10778734413588,0.14551291458344,767.78174301001,4933.5037490692,,3608,13.28,23.03,0,0,1020.4
2023-09-25 09:00:00,0.10632457292827,0.14353817345316,767.80669246205,4917.7122235049,,3619,14.3,24.44,0,0,1020.64
2023-09-25 10:00:00,0.10600031024012,0.14310041882417,766.8799807112,4908.1171095713,,3608,14.3,27.05,0,0,1020.67
2023-09-25 11:00:00,0.10480131789084,0.14148177915263,768.46622618806,4905.0180983485,,3608,14.27,28.43,0,0,1020.12
2023-09-25 12:00:00,0.10314227769241,0.13924207488475,769.0214946075,4890.5244026647,,3608,14.3,28.91,0,0,1020.01
2023-09-25 13:00:00,0.10134492454404,0.13681564813445,770.77691580198,4884.1736359464,,3608,13.28,29.45,0,0,1019.6
2023-09-25 14:00:00,0.10248499371794,0.13835474151922,767.86883379704,4875.9403829745,,3608,13.26,30.72,0,0,1019.43
2023-09-25 15:00:00,0.10355683476272,0.13980172692968,765.95656649666,4875.1563579329,,3608,13.26,31.53,0,0,1019.15
2023-09-25 16:00:00,0.10407116604208,0.14049607415681,764.33167374474,4870.0904056065,,3608,13.25,30.19,0,0,1019.09
2023-09-25 17:00:00,0.10376237422009,0.14007920519712,763.78798412478,4863.0434351249,,3608,12.72,25.44,0,0,1019.25
2023-09-25 18:00:00,0.10370457787942,0.14000118013722,763.76442335796,4862.2649148013,,3608,12.75,22.25,0,0,1019.52
2023-09-25 19:00:00,0.10369922238546,0.13999395022037,762.92464295797,4856.8400242706,,3608,12.69,20.13,0,0,1019.71
2023-09-25 20:00:00,0.10408278113194,0.14051175452812,762.07390562299,4856.1470692711,,3608,12.66,18.92,0,0,1020.25
2023-09-25 21:00:00,0.10573500438325,0.14274225591738,760.35601348798,4861.7243799726,,3608,12.62,17.82,0,0,1020.53
2023-09-25 22:00:00,0.10654359552967,0.14383385396506,759.07574774403,4862.7942224151,,3608,12.64,17.03,0,0,1020.47
2023-09-25 23:00:00,0.10635021738847,0.14357279347443,760.23791620786,4868.6908813784,,3608,12.66,16.45,0,0,1020.43
2023-09-26 00:00:00,0.10597666296773,0.14306849500643,760.2379194777,4864.369339206,,3608,12.64,15.86,0,0,1020.3
2023-09-26 01:00:00,0.10779947478149,0.14552929095501,758.49025178957,4873.3668900442,,3608,12.57,15.37,0,0,1020.66
2023-09-26 02:00:00,0.10706090929168,0.14453222754377,760.06174439851,4876.0495515073,,3608,12.57,15.16,0,0,1020.42
2023-09-26 03:00:00,0.10587613362885,0.14293278039895,761.47557187126,4873.4611108129,,3608,12.52,14.9,0,0,1020.25
2023-09-26 04:00:00,0.10540510414949,0.14229689060181,762.96007897805,4876.6986784722,,3608,12.53,14.75,0,0,1020.16
2023-09-26 05:00:00,0.10466394209194,0.14129632182412,763.25541699777,4870.0845913066,,3608,12.53,14.81,0,0,1020.25
2023-09-26 06:00:00,0.10688867802174,0.14429971532935,760.93976646485,4880.4481282688,,3608,13.17,18.55,0,0,1020.4
2023-09-26 07:00:00,0.10629746139085,0.14350157287765,761.93204705053,4880.255797591,,3608,13.28,21.79,0,0,1020.24
2023-09-26 08:00:00,0.10633129772877,0.14354725193384,762.60621743305,4884.8199328674,,3608,14.29,25.77,0,0,1020.46
2023-09-26 09:00:00,0.10645455337093,0.14371364705075,763.10462598997,4889.3689117789,,3608,14.3,28.38,0,0,1020.68
2023-09-26 10:00:00,0.10684594890802,0.14424203102583,762.63946917909,4890.7082053492,,3608,14.3,29.48,0,0,1020.56
2023-09-26 11:00:00,0.10658080307697,0.14388408415392,762.31838179145,4885.4942075868,,3608,13.27,28.63,0,0,1019.69
2023-09-26 12:00:00,0.10761670542748,0.1452825523271,762.63889489597,4899.3426180563,,3608,13.26,29.97,0,0,1019.22
2023-09-26 13:00:00,0.10778080896813,0.14550409210698,763.80772272621,4908.6253040757,,3608,13.28,30.36,0,0,1018.57
2023-09-26 14:00:00,0.10605455994368,0.14317365592396,766.98377640786,4911.9717432449,,3608,13.26,31.3,0,0,1018.12
2023-09-26 15:00:00,0.10442607875047,0.14097520631314,769.34350681695,4908.6995837844,,3608,13.27,32.16,0,0,1017.71
2023-09-26 16:00:00,0.1029622711395,0.13899906603832,771.84955065945,4907.8455442263,,3608,13.27,30.98,0,0,1017.54
2023-09-26 17:00:00,0.10285159795484,0.13884965723903,771.16727615855,4902.2863821711,,3608,12.74,25.93,0,0,1017.54
2023-09-26 18:00:00,0.10317351872212,0.13928425027486,771.22050441361,4906.0736258876,,3608,12.7,22.99,0,0,1017.69
2023-09-26 19:00:00,0.10258267987285,0.13848661782834,772.00828949374,4904.2219188841,,3608,12.66,21.45,0,0,1018.09
2023-09-26 20:00:00,0.10242937012607,0.13827964967019,772.35089631241,4904.5673423191,,3608,12.71,20.32,0,0,1018.25
2023-09-26 21:00:00,0.1011851496808,0.13659995206908,773.02148826838,4896.7876440903,,3608,12.67,19.03,0,0,1018.42
2023-09-26 22:00:00,0.1009270115126,0.13625146554201,774.73537805527,4904.9179536547,,3608,12.62,18.74,0,0,1018.46
2023-09-26 23:00:00,0.1003912140077,0.13552813891039,773.78760373601,4893.2398488861,,3608,12.62,17.98,0,0,1018.56
2023-09-27 00:00:00,0.098689756326092,0.13323117104022,777.71091278003,4892.7345438941,,3608,12.64,17.1,0,0,1018.46
2023-09-27 01:00:00,0.096945110106184,0.13087589864335,779.43127468544,4884.54889845,,3608,12.61,16.46,0,0,1018.44
2023-09-27 02:00:00,0.096744245779571,0.13060473180242,779.88992477766,4885.2347682149,,3608,12.62,15.92,0,0,1018.42
2023-09-27 03:00:00,0.095829397094351,0.12936968607737,780.08086433844,4875.8269772614,,3608,12.55,15.51,0,0,1018.1
2023-09-27 04:00:00,0.097135334845204,0.13113270204103,778.08490220114,4878.679834316,,3608,12.54,15.37,0,0,1018.24
2023-09-27 05:00:00,0.097208452117928,0.1312314103592,778.84320234838,4884.230527585,,3608,12.51,15.66,0,0,1018.31
2023-09-27 06:00:00,0.095802872635466,0.12933387805788,780.21264831632,4878.2415421841,,3608,13.16,19.24,0,0,1018.64
2023-09-27 07:00:00,0.096763042610761,0.13063010752453,778.67813249538,4878.6561108438,,3608,13.28,22.47,0,0,1019.07
2023-09-27 08:00:00,0.097280073717409,0.1313280995185,778.07472448626,4880.9926076681,,3608,14.23,26.4,0,0,1019.43
2023-09-27 09:00:00,0.098144293722608,0.13249479652552,777.57742604268,4887.4992611107,,3608,14.31,29.21,0,0,1019.35
2023-09-27 10:00:00,0.097198649618239,0.13121817698462,779.82070822192,4890.5759007466,,3608,14.29,30.46,0,0,1019.3
2023-09-27 11:00:00,0.098388972567349,0.13282511296592,778.84480545744,4897.9701257129,,3608,13.46,29.54,0,0,1018.87
2023-09-27 12:00:00,0.097722026714412,0.13192473606446,779.51868482758,4894.7142732581,,3608,13.23,30.74,0,0,1018.17
2023-09-27 13:00:00,0.096997733381804,0.13094694006543,779.21826763354,4884.2034915691,,3608,13.28,32.08,0,0,1017.83
2023-09-27 14:00:00,0.097227179353598,0.13125669212736,779.07715245929,4885.9505137166,,3608,13.25,33.53,0,0,1017.15
2023-09-27 15:00:00,0.09702062638847,0.13097784562443,778.69879209808,4881.0211676697,,3608,13.26,33.98,0,0,1016.69
2023-09-27 16:00:00,0.097285004066462,0.13133475548972,778.27707824294,4881.7698531706,,3608,13.26,32.59,0,0,1016.42
2023-09-27 17:00:00,0.095706728880016,0.12920408398802,782.24652490585,4883.6684040773,,3608,12.7,26.44,0,0,1016.31
2023-09-27 18:00:00,0.094205889128883,0.12717795032399,783.54083912853,4874.2966207241,,3608,12.7,22.75,0,0,1016.4
2023-09-27 19:00:00,0.095014622888451,0.12826974089941,783.13921527786,4881.0121308017,,3608,12.68,20.36,0,0,1016.62
2023-09-27 20:00:00,0.094879963764093,0.12808795108153,783.9682961115,4884.5292735813,,3608,12.64,18.92,0,0,1016.8
2023-09-27 21:00:00,0.092989922729845,0.12553639568529,787.20898283264,4880.832716431,,3619,12.64,17.58,0,0,1017.13
2023-09-27 22:00:00,0.094806566859095,0.12798886525978,784.3138057306,4879.719712051,,3608,12.64,16.84,0,0,1017.36
2023-09-27 23:00:00,0.094801939160794,0.12798261786707,786.01501964789,4890.7083614851,,3608,12.67,16.13,0,0,1017.3
2023-09-28 00:00:00,0.095669093956864,0.12915327684177,784.13690321662,4892.9515563084,,3608,12.64,15.48,0,0,1017.34
2023-09-28 01:00:00,0.095002487908387,0.12825335867632,786.77269092205,4899.8146455582,,3608,12.54,15.08,0,0,1017.21
2023-09-28 02:00:00,0.093704368101947,0.12650089693763,787.60316445339,4888.7084204266,,3608,12.59,14.6,0,0,1017.44
2023-09-28 03:00:00,0.093890032849024,0.12675154434618,788.24772670945,4894.929591185,,3608,12.57,14.15,0,0,1017.21
2023-09-28 04:00:00,0.092654269325246,0.12508326358908,791.01064478975,4897.6346202651,,3608,12.48,13.97,0,0,1017.19
2023-09-28 05:00:00,0.092451768455305,0.12480988741466,793.19743476864,4908.4739931986,,3608,12.46,14.01,0,0,1017.33
2023-09-28 06:00:00,0.091591261713219,0.12364820331285,794.45187540879,4905.394638783,,3619,13.31,18.62,0,0,1017.6
2023-09-28 07:00:00,0.090774639377768,0.12254576315999,796.4421628189,4909.5199954632,,3608,14.28,23.34,0,0,1017.92
2023-09-28 08:00:00,0.090703556997759,0.12244980194698,796.84337868324,4911.2465514571,,3608,13.33,24.23,0,0,1018.29
2023-09-28 09:00:00,0.088941375683923,0.1200708571733,799.86233671593,4908.3693759319,,3608,14.3,28.91,0,0,1018.33
2023-09-28 10:00:00,0.088625075448313,0.11964385185522,799.87907609479,4904.3605831529,,3608,14.26,30.17,0,0,1018.21
2023-09-28 11:00:00,0.088878433399841,0.11998588508978,799.6435992608,4905.4277526331,,3608,14.25,30.51,0,0,1018.17
2023-09-28 12:00:00,0.088085374901499,0.11891525611702,799.81934018171,4896.611402697,,3608,13.28,30.3,0,0,1017.91
2023-09-28 13:00:00,0.088096395444207,0.11893013384968,801.41052757577,4906.4704361391,,3608,13.3,31.92,0,0,1017.56
2023-09-28 14:00:00,0.087575429650046,0.11822683002756,803.1434084308,4911.068128109,,3608,13.28,33.35,0,0,1017
2023-09-28 15:00:00,0.087274516539274,0.11782059732802,805.67389320747,4921.9812712366,,3608,13.25,33.65,0,0,1016.96
2023-09-28 16:00:00,0.08664084367018,0.11696513895474,807.42211172576,4924.2262946054,,3608,13.12,32.06,0,0,1016.71
2023-09-28 17:00:00,0.087538078571996,0.11817640607219,805.91480459285,4928.7183020655,,3608,12.76,26.6,0,0,1016.59
2023-09-28 18:00:00,0.088039374510671,0.11885315558941,805.22652466293,4930.7478817623,,3608,12.7,23.58,0,0,1017.16
2023-09-28 19:00:00,0.08670557644002,0.11705252819403,807.03294545971,4925.9067864097,,3608,12.68,21.14,0,0,1017.83
2023-09-28 20:00:00,0.086598441159337,0.11690789556511,806.55094772592,4921.6025023829,,3608,12.69,19.01,0,0,1018.35
2023-09-28 21:00:00,0.088075953249741,0.11890253688715,803.60510681681,4922.6822047874,,3608,12.63,17.24,0,0,1018.54
2023-09-28 22:00:00,0.086479906557,0.11674787385195,805.96133570209,4922.8312445131,,3608,12.61,16.25,0,0,1018.83
2023-09-28 23:00:00,0.085374697366878,0.11525584144529,807.25905192125,4917.9496516436,,3608,12.58,15.41,0,0,1019.01
2023-09-29 00:00:00,0.085195504827407,0.115013931517,807.86389609819,4918.9726741462,,3608,12.58,15.21,0,0,1019.28
2023-09-29 01:00:00,0.084737775694024,0.11439599718693,806.77549522402,4905.9361338734,,3608,12.59,14.61,0,0,1019.33
2023-09-29 02:00:00,0.085430011511212,0.11533051554014,805.10982018225,4904.716714701,,3608,12.5,14.22,0,0,1019.32
2023-09-29 03:00:00,0.086576148860226,0.11687780096131,803.12160057969,4904.8097215086,,3608,12.51,13.98,0,0,1019.25
2023-09-29 04:00:00,0.087553374599962,0.11819705570995,800.80243439686,4902.1724402342,,3608,12.5,13.81,0,0,1019.32
2023-09-29 05:00:00,0.087759756890007,0.11847567180151,798.84158824702,4892.7748480331,,3608,12.49,13.96,0,0,1019.25
2023-09-29 06:00:00,0.087105199547256,0.1175920193888,799.46631413895,4887.2150928617,,3608,13.3,18.51,0,0,1019.67
2023-09-29 07:00:00,0.085778135318252,0.11580048267964,801.72980444221,4883.8404649555,,3608,14.31,23.1,0,0,1020.22
2023-09-29 08:00:00,0.084034281992008,0.11344628068921,805.85919486013,4884.7185658105,,3608,14.31,26.35,0,0,1020.37
2023-09-29 09:00:00,0.083583381178446,0.1128375645909,806.12868179892,4879.6929113701,,3608,14.32,29.1,0,0,1021.03
2023-09-29 10:00:00,0.08310831674711,0.1121962276086,806.87351777379,4877.5623711628,,3608,14.33,29.78,0,0,1020.86
2023-09-29 11:00:00,0.080812621075091,0.10909703845137,810.71468067705,4873.1672714671,,3608,13.26,28.95,0,0,1020.53
2023-09-29 12:00:00,0.080713856210289,0.10896370588389,811.89106253318,4878.8606033301,,3608,13.27,29.76,0,0,1020.07
2023-09-29 13:00:00,0.080424048450379,0.10857246540801,811.86532947786,4874.8892895722,,3608,13.28,31.04,0,0,1019.52
2023-09-29 14:00:00,0.080061876926267,0.10808353385046,812.83598412568,4876.0534767535,,3608,13.29,32.24,0,0,1019.06
2023-09-29 15:00:00,0.079810773263725,0.10774454390603,812.80968653748,4872.2339614791,,3608,13.25,32.41,0,0,1018.62
2023-09-29 16:00:00,0.079020768654676,0.10667803768381,814.20989057379,4868.4845516426,,3608,13.11,30.4,0,0,1018.4
2023-09-29 17:00:00,0.078652931130637,0.10618145702636,814.35314866853,4864.1920545411,,3608,12.75,25.2,0,0,1018.63
2023-09-29 18:00:00,0.07821584117509,0.10559138558637,815.35096619399,4864.8600909384,,3608,12.67,22.75,0,0,1018.87
2023-09-29 19:00:00,0.077313267351119,0.10437291092401,817.36341598073,4863.4016157044,,3608,12.68,20.5,0,0,1019.04
2023-09-29 20:00:00,0.078027020384873,0.10533647751958,817.32098315671,4871.6241371389,,3608,12.7,18.64,0,0,1019.33
2023-09-29 21:00:00,0.078138465410498,0.10548692830417,817.95170705097,4876.8881396265,,3608,12.62,17.23,0,0,1019.9
2023-09-29 22:00:00,0.07702231897768,0.10398013061987,820.68706692465,4880.265604061,,3608,12.61,16.29,0,0,1019.99
2023-09-29 23:00:00,0.076829329833304,0.10371959527496,821.71650170992,4883.960853977,,3608,12.58,15.72,0,0,1020.19
2023-09-30 00:00:00,0.077431485967281,0.10453250605583,821.00847793336,4888.0190223118,,3608,12.61,14.84,0,0,1020.13
2023-09-30 01:00:00,0.077552476116187,0.10469584275685,820.91404342423,4889.2664383317,,3608,12.58,14.19,0,0,1020.05
2023-09-30 02:00:00,0.077198675861397,0.10421821241289,821.92441718119,4891.0496912545,,3608,12.57,13.81,0,0,1020.2
2023-09-30 03:00:00,0.076102507062042,0.10273838453376,824.75628448052,4896.7817593323,,3608,12.55,13.47,0,0,1019.92
2023-09-30 04:00:00,0.074056423801627,0.099976172132196,828.66805720165,4893.291264329,,3608,12.56,13.05,0,0,1019.8
2023-09-30 05:00:00,0.073620211541439,0.099387285580942,830.85241044762,4900.9414132278,,3608,12.47,13.35,0,0,1019.97
2023-09-30 06:00:00,0.074259461679624,0.10025027326749,830.27551883475,4906.5814792471,,3608,13.29,19.58,0,0,1020.2
2023-09-30 07:00:00,0.073210962200624,0.098834798970842,832.99584750911,4905.0667887518,,3608,13.27,23.07,0,0,1020.5
2023-09-30 08:00:00,0.07435173523509,0.10037484256737,829.8866703565,4903.1726534893,,3608,14.29,27.15,0,0,1020.64
2023-09-30 09:00:00,0.075360446394507,0.10173660263258,828.5016631826,4909.0392096126,,3609,14.26,29.93,0,0,1021.16
2023-09-30 10:00:00,0.076491399161301,0.10326338886776,826.94687012002,4914.4619393423,,3607,14.29,31.55,0,0,1021.41
2023-09-30 11:00:00,0.078396106244366,0.10583474342989,824.69057308362,4925.070308034,,3608,14.32,31.61,0,0,1020.87
2023-09-30 12:00:00,0.078105882034823,0.10544294074701,825.4265934567,4925.3108730112,,3608,14.31,32.43,0,0,1020.86
2023-09-30 13:00:00,0.07873892195593,0.10629754464051,824.43346970426,4927.2858495264,,3608,14.3,34.89,0,0,1020.11
2023-09-30 14:00:00,0.078721771463781,0.1062743914761,824.41327619628,4926.9314668238,,3608,14.26,36.15,0,0,1019.95
2023-09-30 15:00:00,0.079134238178928,0.10683122154155,824.2070174191,4931.6697001002,,3608,13.25,34.69,0,0,1019.6
2023-09-30 16:00:00,0.080186525271153,0.10825180911606,822.35765222797,4936.3197864188,,3608,12.72,30.94,0,0,1019.32
2023-09-30 17:00:00,0.080728010744999,0.10898281450575,821.82092565942,4940.5831131642,,3608,12.76,26.86,0,0,1019.26
2023-09-30 18:00:00,0.079395494091279,0.10718391702323,825.36679712796,4941.3039529393,,3608,12.7,24.92,0,0,1019.57
2023-09-30 19:00:00,0.080854217372211,0.10915319345248,822.32745698272,4943.5997261742,,3608,12.69,22.97,0,0,1020.12
2023-09-30 20:00:00,0.07903912235926,0.106702815185,824.02248373775,4930.2647031945,,3608,12.69,21.37,0,0,1020.6
2023-09-30 21:00:00,0.077840972491947,0.10508531286413,826.51922086419,4930.5544019076,,3608,12.64,20.3,0,0,1020.38
2023-09-30 22:00:00,0.07669776447122,0.10354198203615,828.6805921115,4925.9322964072,,3608,12.64,18.76,0,0,1020.77
2023-09-30 23:00:00,0.075307320715339,0.10166488296571,831.32314073343,4919.8584078753,,3608,12.61,17.18,0,0,1020.92
2023-10-01 00:00:00,0.074354794802881,0.10037897298389,833.00108931532,4916.169077346,,3608,12.59,16.23,0,0,1020.97
2023-10-01 01:00:00,0.074649258370312,0.10077649879992,834.14043250295,4927.0867612547,,3608,12.59,15.62,0,0,1021.21
2023-10-01 02:00:00,0.0738961129681,0.099759752506935,836.32961336681,4929.5180017909,,3608,12.51,14.93,0,0,1021.24
2023-10-01 03:00:00,0.072456488594036,0.097816259601949,839.50277748636,4927.7505182896,,3608,12.54,14.47,0,0,1021.39
2023-10-01 04:00:00,0.075920751067086,0.10249301394057,834.42620883745,4937.7858804912,,3608,12.48,13.77,0,0,1021.62
2023-10-01 05:00:00,0.075691329985317,0.10218329548018,834.16909090069,4933.0766497809,,3608,12.42,13.82,0,0,1021.72
2023-10-01 06:00:00,0.076670889107166,0.10350570029467,832.12253071378,4932.5640849868,,3608,13.28,18.85,0,0,1022.21
2023-10-01 07:00:00,0.077260638657251,0.10430186218729,830.21233012557,4931.846584474,,3608,14.26,24.09,0,0,1022.96
2023-10-01 08:00:00,0.075547502240496,0.10198912802467,833.71492661007,4926.3482102286,,3608,14.31,27.45,0,0,1023.4
2023-10-01 09:00:00,0.074168929625142,0.10012805499394,836.25476780369,4921.1655479453,,3608,14.3,30.68,0,0,1023.78
2023-10-01 10:00:00,0.0730910957749,0.098672979296115,839.52875335437,4926.5496175882,,3608,14.27,31.72,0,0,1023.96
