datetime,uncorrectedNeutrons,incoming,TAVG,PREC,RHAVG,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],pressureCorrectedNeutrons,PRESS(hPa),incoming_correction,press_correction,RH_correction,corrected_neutrons,movingAvg_neutrons,soil_moisture
2023-03-17 21:00:00,779.0,155.135,5.8,0.0,77.3,0.073387477510869,0.099073094639673,839.97604186474,1018.4,0.9670881560165987,1.048247791267525,1,789.7097103106936,804.8683436261919,0.18052984642451675
2023-03-17 22:00:00,759.0,154.792,4.6,0.0,84.5,0.074682488890831,0.10082136000262,837.93227805406,1018.29,0.9692311042149144,1.0473718223200628,1,770.495319033984,802.0927848140674,0.18303224887048467
2023-03-17 23:00:00,827.0,154.427,2.8,0.0,92.4,0.073000912090953,0.098551231322786,840.51594163678,1018.21,0.9715219558991306,1.0467352138006936,1,840.9980023160595,804.9024560110165,0.18049932149016001
2023-03-18 00:00:00,775.0,154.633,2.8,0.0,86.6,0.074850977878072,0.1010488201354,836.96011204658,1018.26,0.9702277074339567,1.0471330487657937,1,787.3670603938334,802.7613669685389,0.18242606112958484
2023-03-18 01:00:00,823.0,154.682,1.7,0.0,93.9,0.074475047386294,0.1005413139715,836.84700087531,1017.99,0.969920359729219,1.0449865348262228,1,834.1547080794014,801.1599792962978,0.18388164743278776
2023-03-18 02:00:00,770.0,153.956,1.1,0.0,93.2,0.074992842210941,0.10124033698477,833.96181276628,1017.5,0.9744941482217975,1.0411022420127523,1,781.2019927573559,803.6758467988267,0.18160043315227575
2023-03-18 03:00:00,805.0,154.552,0.9,0.0,94.9,0.075140737062847,0.10143999503484,834.78986207312,1017.26,0.9707361993609597,1.0392050023319157,1,812.0791010280677,804.1390245154772,0.18118379669397988
2023-03-18 04:00:00,759.0,154.328,0.7,0.0,92.8,0.075808266944623,0.10234116037524,833.38305673089,1017.47,0.972145178345051,1.0408648977598467,1,768.0106898743798,804.2458579523882,0.1810878443828322
2023-03-18 05:00:00,786.0,154.349,0.5,0.0,93.4,0.076431852256171,0.10318300054583,831.24304839526,1017.26,0.9720129128380167,1.0392050023319157,1,793.954855543052,803.757466504563,0.18152693991670824
2023-03-18 06:00:00,787.0,154.844,0.5,0.0,94.3,0.077152436477422,0.10415578924452,828.9606170514,1017.26,0.9689056152232896,1.0392050023319157,1,792.4236593943621,805.2623304915764,0.18017763122665312
2023-03-18 07:00:00,794.0,154.576,4.4,0.0,87.3,0.077711184951669,0.10491009968475,829.27203130397,1017.74,0.9705854795287434,1.0430029454167218,1,803.7848700581815,803.3668533500646,0.18187895246794705
2023-03-18 08:00:00,855.0,154.412,7.2,0.0,74.0,0.076634699793588,0.10345684472134,831.63438710327,1017.92,0.9716163321738921,1.0444307498416092,1,867.642008086976,805.1179738493943,0.18030659694295575
2023-03-18 09:00:00,778.0,154.559,9.7,0.0,65.8,0.077117417881073,0.10410851413945,828.74230720545,1018.21,0.9706922345747258,1.0467352138006936,1,790.4929245925694,806.1689955371422,0.17936989353072827
2023-03-18 10:00:00,811.0,155.106,11.7,0.0,60.1,0.075519081710325,0.10195076030894,831.54725002038,1018.18,0.967268971436534,1.0464965853766206,1,820.929621032511,807.0378433900731,0.17859948853442434
2023-03-18 11:00:00,765.0,155.348,13.4,0.0,50.2,0.076481476082207,0.10324999271098,829.4984738388,1017.93,0.9657621667716033,1.0445101295949895,1,771.6924999689971,807.8860967270385,0.17785075928188443
2023-03-18 12:00:00,827.0,155.708,14.4,0.0,48.9,0.07618396665482,0.10284835498401,828.10483950074,1017.27,0.9635293053898004,1.039283984913393,1,828.1417364234077,805.7326808237791,0.17975811525056098
2023-03-18 13:00:00,855.0,155.064,15.8,0.0,45.5,0.075160263660651,0.10146635594188,830.65100327992,1016.73,0.9675309619488408,1.035027503712991,1,856.2150886458517,807.7289877688662,0.1779891814084017
2023-03-18 14:00:00,791.0,154.937,16.4,0.0,45.6,0.075533961546494,0.10197084808777,830.99538122268,1016.36,0.9683240354701267,1.0321210946987884,1,790.5472818384472,807.3123445330766,0.1783568260234656
2023-03-18 15:00:00,798.0,154.949,15.8,0.0,50.9,0.07644056605574,0.10319476417525,830.96059767948,1015.85,0.9682490437733385,1.0281283363002371,1,794.3964542421845,808.2882034761496,0.17749700311102454
2023-03-18 16:00:00,821.0,154.616,14.2,0.0,56.0,0.076315009122543,0.10302526231543,830.07975223251,1016.06,0.9703343837871568,1.029770539254342,1,820.3610663142641,807.2501215161341,0.1784118010400378
2023-03-18 17:00:00,818.0,154.9,12.1,0.0,61.8,0.076117125122638,0.10275811891556,831.35191107368,1016.43,0.9685553330124921,1.0326703292045925,1,818.1622540586068,809.3992431568169,0.1765234531534112
2023-03-18 18:00:00,758.0,155.531,9.9,0.0,72.3,0.076292667478049,0.10299510109537,829.32702660534,1016.79,0.9646258371876669,1.035499583880782,1,757.1431969804278,809.6238297371174,0.1763273506314165
2023-03-18 19:00:00,831.0,154.308,8.6,0.0,75.2,0.075297794043216,0.10165202195834,830.71437782497,1017.48,0.9722711789643768,1.0409440064981703,1,841.0383606965526,810.2742466136391,0.1757607309984369
2023-03-18 20:00:00,810.0,154.366,7.5,0.0,79.1,0.074569808652548,0.10066924168094,831.78420094725,1017.1,0.9719058671186338,1.037942097051108,1,817.1134312212462,809.4558412235816,0.17647401149551453
2023-03-18 21:00:00,801.0,154.189,6.5,0.0,85.4,0.074829821492621,0.10102025901504,832.27630146061,1017.36,0.9730215585005094,1.0399950983321384,1,810.5620587810344,808.2555272379645,0.17752572220448123
2023-03-18 22:00:00,778.0,153.774,6.8,0.0,86.7,0.073873109908064,0.099728698375886,832.84041020212,1017.6,0.9756475157285044,1.041893780463194,1,790.8533991211542,810.436577716944,0.17561961586606464
2023-03-18 23:00:00,779.0,154.295,6.4,0.0,89.3,0.075067690975876,0.10134138281743,830.58223326659,1017.62,0.9723530968834703,1.042052160354391,1,789.3160206378334,810.3573948859495,0.17568843481052374
2023-03-19 00:00:00,827.0,154.73,5.7,0.0,89.3,0.073734381552095,0.099541415095328,832.71241883604,1017.57,0.9696194731702646,1.0416562557600937,1,835.2784270759246,811.1368316992249,0.17501225849368135
2023-03-19 01:00:00,814.0,154.635,4.9,0.0,89.7,0.074367058491065,0.10039552896294,832.14126627723,1017.81,0.9702151588167947,1.0435579706072933,1,824.1552704204516,809.6663186616007,0.17629027660311875
2023-03-19 02:00:00,800.0,155.263,5.3,0.0,93.1,0.074941204793555,0.1011706264713,833.40473736505,1017.47,0.9662908811734607,1.0408648977598467,1,804.6226073911091,807.643829928112,0.17806425850667018
2023-03-19 03:00:00,779.0,154.846,5.8,0.0,90.1,0.075275265909808,0.10162160897824,832.25971331678,1017.73,0.9688931007816478,1.0429236802049866,1,787.1651339876929,809.3305250431823,0.17658350218105728
2023-03-19 04:00:00,812.0,154.867,5.3,0.0,90.2,0.074018858033323,0.099925458344986,834.68476539821,1017.6,0.9687617186594629,1.041893780463194,1,819.5896092507687,808.158932376577,0.17761064826902162
2023-03-19 05:00:00,793.0,155.605,6.1,0.0,92.8,0.07451612777134,0.10059677249131,834.99610594058,1018.05,0.9641670967104852,1.0454631573477793,1,799.3449334702639,809.0567087760741,0.17682299137209903
2023-03-19 06:00:00,801.0,155.402,6.7,0.0,97.3,0.07427058240775,0.10026528625046,835.80077217086,1017.98,0.96542657805971,1.0449071188674208,1,808.0336644308823,808.1937517520497,0.177580030127737
2023-03-19 07:00:00,773.0,155.375,7.4,0.0,95.9,0.074553518141888,0.10064724949155,835.08443691607,1018.69,0.9655943432575063,1.0505606772635876,1,784.1431406968045,810.0460560160682,0.17595930172760607
2023-03-19 08:00:00,825.0,155.641,8.3,0.0,94.7,0.075082528038811,0.10136141285239,834.05022325041,1019.22,0.9639440833947035,1.0548008696861284,1,838.8344724321631,808.0595286325696,0.1776980891672443
2023-03-19 09:00:00,822.0,155.032,9.5,0.0,94.2,0.074133998497256,0.1000808979713,836.31809087424,1019.81,0.9677306690466163,1.0595412167012586,1,842.8381360880769,807.4383933462545,0.17824551541060651
2023-03-19 10:00:00,801.0,155.215,11.4,0.0,86.3,0.074968510370875,0.10120748900068,836.32184471476,1019.6,0.9665897051421256,1.057851537641958,1,819.0292330886409,804.8625754369872,0.18053500854709292
2023-03-19 11:00:00,774.0,155.109,12.8,0.0,76.4,0.074316659596578,0.10032749045538,837.07451904601,1019.34,0.967250263257677,1.0557632868748132,1,790.398983487609,804.6978086797752,0.18068253022543634
2023-03-19 12:00:00,781.0,155.519,14.1,0.0,69.9,0.076011446212935,0.10261545238746,835.47047251904,1018.91,0.9647002686722204,1.0523186840000487,1,792.8494235204262,804.6154260675904,0.18075633899691637
2023-03-19 13:00:00,798.0,155.254,14.5,0.0,68.2,0.076524593269328,0.10330820091359,833.44175878933,1018.29,0.9663468965929061,1.0473718223200628,1,807.6753590421238,800.120253438147,0.18483344709248328
2023-03-19 14:00:00,821.0,155.028,14.9,0.0,65.1,0.075313464309636,0.10167317681801,835.16051527832,1018.11,0.9677556382307393,1.0459399972587673,1,831.0279646001353,795.0855723349354,0.18951897496523495
2023-03-19 15:00:00,754.0,153.997,15.1,0.0,62.0,0.075770187567511,0.10228975321614,833.72810784598,1017.76,0.9742346999203557,1.0431614939138056,1,766.2782302436561,,
2023-03-19 16:00:00,829.0,154.035,14.5,0.0,65.0,0.075631050046479,0.10210191756275,834.62676393396,1017.7,0.9739943589679946,1.0426859207115122,1,841.9076999021926,,
2023-03-19 17:00:00,784.0,154.134,13.1,0.1,76.4,0.075878412422642,0.10243585677057,833.56787885537,1017.99,0.9733687640860229,1.0449865348262228,1,797.4512854820236,,
2023-03-19 18:00:00,785.0,154.023,11.9,0.6,86.8,0.075985148819628,0.1025799509065,835.14090492838,1018.41,0.9740702432989556,1.0483274611270776,1,801.5984993168677,,
2023-03-19 19:00:00,773.0,153.663,11.3,2.0,90.3,0.077165238163154,0.10417307152026,833.05496068041,1018.77,0.9763522844382514,1.0511996123719536,1,793.3617034925901,,
2023-03-19 20:00:00,779.0,153.568,10.7,2.2,93.6,0.077212317175422,0.10423662818682,832.02219567339,1019.13,0.9769562739869961,1.054079632582472,1,802.2061843496825,,
2023-03-19 21:00:00,732.0,153.576,10.7,2.0,93.0,0.078261901658992,0.10565356723964,829.51505800191,1018.25,0.9769053828959932,1.047053469678131,1,748.7424289586168,,
2023-03-19 22:00:00,765.0,153.31,10.3,0.2,94.3,0.078803969212274,0.10638535843657,829.16937562582,1018.76,0.9786003592957735,1.051119724237201,1,786.8989969480705,,
2023-03-19 23:00:00,765.0,153.236,10.3,0.3,96.3,0.078421837034676,0.10586947999681,828.8217785127,1018.77,0.9790729403249566,1.0511996123719536,1,787.3388379453994,,
2023-03-20 00:00:00,709.0,153.058,10.2,5.5,95.7,0.082021783751601,0.11072940806466,823.96816916932,1018.2,0.9802115608699646,1.0466556649473395,1,727.3942839692785,,
2023-03-20 01:00:00,682.0,152.581,10.1,1.3,96.5,0.085052438678448,0.11482079221591,818.40893170257,1018.47,0.983275906460405,1.0488056074584302,1,703.3229239433706,,
2023-03-20 02:00:00,705.0,152.942,9.9,1.2,99.0,,,,,0.9809550096352541,,1,,,
2023-03-20 03:00:00,,152.84,10.0,0.4,97.3,0.087402175605618,0.11799293706758,814.42708855212,1017.94,0.9816096642478084,1.0445895153814613,1,,,
2023-03-20 04:00:00,691.0,153.861,9.6,0.4,96.4,0.08969149730329,0.12108352135944,810.72569078854,1017.55,0.9750958402950394,1.0414979360418208,1,701.7521708311816,,
2023-03-20 05:00:00,713.0,153.188,9.7,0.4,97.2,0.092417323942932,0.12476338732296,806.3744058094,1017.17,0.9793797235007641,1.0384944291540512,1,725.1783158468508,,
2023-03-20 06:00:00,754.0,154.156,9.7,0.3,96.5,0.093259187040948,0.12589990250528,804.58586724645,1017.41,0.9732298521214551,1.0403903715666623,1,763.4543814711799,,
2023-03-20 07:00:00,724.0,153.903,9.9,0.2,96.6,0.094735152287817,0.12789245558855,801.05543663869,1017.68,0.974829737455638,1.0425274444960608,1,735.7916106260759,,
2023-03-20 08:00:00,712.0,154.041,10.0,0.0,96.5,0.096508486837024,0.13028645722998,798.32016483279,1018.03,0.9739564212361322,1.045304259024441,1,724.8735261983,,
2023-03-20 09:00:00,752.0,154.219,10.2,1.2,96.5,0.098718471594365,0.13326993665239,794.98097210005,1018.5,0.9728322780178515,1.0490447623995578,1,767.449543672789,,
2023-03-20 10:00:00,762.0,154.031,10.6,1.5,96.6,0.10050359864242,0.13567985816726,792.13619329845,1018.83,0.9740196524312316,1.0516790687029312,1,780.5593336970295,,
2023-03-20 11:00:00,710.0,154.696,11.3,0.4,94.9,0.10281365405735,0.13879843297742,787.88476585594,1019.02,0.9698325818614253,1.053198790253028,1,725.2128163947409,,
2023-03-20 12:00:00,744.0,154.364,12.5,0.1,89.8,0.10432267567577,0.14083561216229,786.43123146393,1018.62,0.9719184595089206,1.0500019276238655,1,759.2640944473229,,
2023-03-20 13:00:00,714.0,155.383,12.4,0.0,86.1,0.10541489722873,0.14231011125878,783.29905636034,1018.3,0.9655446289725068,1.0474514256034455,1,722.1118240441155,,
2023-03-20 14:00:00,750.0,154.748,12.4,0.0,84.9,0.10692760487806,0.14435226658538,781.0178716946,1017.78,0.9695066888336847,1.0433200665120925,1,758.6293373084089,,
2023-03-20 15:00:00,742.0,154.848,12.5,0.0,84.4,0.10845767995304,0.14641786793661,777.45691665863,1017.84,0.9688805866632764,1.0437959289508127,1,750.3947001029634,,
2023-03-20 16:00:00,721.0,154.945,12.8,0.0,81.3,0.10918598186295,0.14740107551499,775.95520356758,1017.59,0.9682740397149636,1.0418145995447918,1,727.3174243043244,749.9440611136733,0.23811144159632497
