#Datetime,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(°C),temperature_ext(°C),ur(%),pressure(hPa)
2023-03-10 02:00:00,0.20824073828316,0.26446573761961,648.2260550506,4928.3142977465,,3608,12.46,15.13,0,0,1002.73
2023-03-10 03:00:00,0.2054031040546,0.26086194214934,691.54694963384,4953.9278073186,,3608,12.32,15.12,0,0,1001.72
2023-03-10 04:00:00,0.20935232670255,0.26587745491223,652.4551357229,4995.8247997441,,3609,12.37,15.08,0,0,1001.53
2023-03-10 05:00:00,0.20967227247755,0.26628378604649,686.9559978117,4973.2906942758,,3609,12.47,15.25,0,0,1000.89
2023-03-10 06:00:00,0.21174819507951,0.26892020775098,722.38172050804,5249.7047234923,,3608,12.42,15.55,0,0,1000.19
2023-03-10 07:00:00,0.20712505888734,0.26304882478693,697.16038173611,5004.0407927359,,3609,12.53,15.87,0,0,999.36
2023-03-10 08:00:00,0.2062626066759,0.26195351047839,696.82002603871,5089.323859152,,3609,13.23,19.83,0,0,999.05
2023-03-10 09:00:00,0.20344737114361,0.25837816135239,719.40623096815,4866.4886044612,,3608,12.81,20.5,0,0,998.52
2023-03-10 10:00:00,0.20219823163528,0.25679175417681,695.74167372367,4975.9398431937,,3609,13.05,25.19,0,0,998.15
2023-03-10 11:00:00,0.19924232342492,0.25303775074965,697.92660456679,4797.4798130921,,3608,14.2,27.72,0,0,997.29
2023-03-10 12:00:00,0.19885724376396,0.25254869958022,679.41747895448,5212.6198406993,,3609,13.17,29.16,0,0,996.38
2023-03-10 13:00:00,0.19665528784202,0.24975221555936,715.07686796986,5026.8379966535,,3608,13.17,30.28,0,0,995.58
2023-03-10 14:00:00,0.18521969464961,0.23522901220501,682.66061050876,5188.0145456524,,3609,14.03,25.96,0,0,995.6
2023-03-10 15:00:00,0.18437122099751,0.23415145066684,712.92534500317,5186.060164623,,3609,12.93,24.1,0,0,996.48
2023-03-10 16:00:00,0.18698028847866,0.2374649663679,666.16760883857,5181.3253710338,,3608,12.55,20.58,0,0,996.17
2023-03-10 17:00:00,0.18732024914604,0.23789671641548,678.92178053075,4980.2745847632,,3608,12.65,17.75,0,0,996.88
2023-03-10 18:00:00,0.18893450864097,0.23994682597403,697.4278467088,5166.6572800034,,3609,12.66,16.79,0,0,997.07
2023-03-10 19:00:00,0.19461476418805,0.24716075051882,701.05082437412,5760.0698285108,,3608,12.37,16.58,0,0,997.49
2023-03-10 20:00:00,0.19607287729173,0.2490125541605,678.60012343248,4909.6626412482,,3609,12.34,16.16,0,0,997.48
2023-03-10 21:00:00,0.19764454767589,0.25100857554838,695.42409584238,4935.4473739698,,3608,12.43,15.91,0,0,997.66
2023-03-10 22:00:00,0.18146567364228,0.2304614055257,698.6754180523,4854.1855667867,,3609,12.45,15.75,0,0,997.79
2023-03-10 23:00:00,0.1827858759285,0.23213806242919,675.86599837652,5048.6952713259,,3608,12.52,15.86,0,0,997.25
2023-03-11 00:00:00,0.18159532381894,0.23062606125006,704.84776973762,5026.0001929039,,3609,12.61,15.82,0,0,996.93
2023-03-11 01:00:00,0.18205378341919,0.23120830494237,693.26618878938,5079.8654878891,,3608,12.48,15.54,0,0,997.38
2023-03-11 02:00:00,0.18196403145372,0.23109431994623,670.94699569559,5092.1494734616,,3609,12.42,15.28,0,0,997.25
2023-03-11 03:00:00,0.18274368502539,0.23208447998224,687.9237909839,5022.6548373954,,3609,12.28,14.96,0,0,996.6
2023-03-11 04:00:00,0.17948856243144,0.22795047428793,725.56926882568,5170.5845005759,,3609,12.54,14.34,0,0,996.41
2023-03-11 05:00:00,0.18097463481654,0.22983778621701,672.48325813061,5034.2646855189,,3608,12.33,14.58,0,0,996.43
2023-03-11 06:00:00,0.18270654550706,0.23203731279397,648.93410458319,4898.299455936,,3609,12.38,14.8,0,0,996.76
2023-03-11 07:00:00,0.18155015827684,0.23056870101158,711.73478217131,4952.0525446409,,3608,14.07,19.18,0,0,997.09
2023-03-11 08:00:00,0.18171687362199,0.23078042949992,663.94901638871,4868.0206766441,,3609,13.15,21.9,0,0,997.71
2023-03-11 09:00:00,0.18589091916015,0.23608146733339,685.74642918763,5160.9529938116,,3609,13.28,24.94,0,0,998.05
2023-03-11 10:00:00,0.18335090125351,0.23285564459196,748.45185131734,4963.0299337768,,3608,13.09,27.44,0,0,998.09
2023-03-11 11:00:00,0.18744206950431,0.23805142827047,697.53753236012,5295.1482371329,,3609,14.06,29.05,0,0,998.07
2023-03-11 12:00:00,0.19044264838718,0.24186216345172,653.19933614982,5262.4396959299,,3609,14.12,30.48,0,0,998.08
2023-03-11 13:00:00,0.19579690081355,0.2486620640332,677.98114750868,5337.224502016,,3609,14.07,29.26,0,0,997.55
2023-03-11 14:00:00,0.19555528848436,0.24835521637514,688.16347644057,5205.0612743351,,3608,14.1,27.62,0,0,997.94
2023-03-11 15:00:00,0.19633963049373,0.24935133072704,701.33606536862,5194.0485109975,,3608,13.08,21.14,0,0,998.32
2023-03-11 16:00:00,0.1950536538986,0.24771814045123,691.3313872128,5251.6388081716,,3608,12.71,16.81,0,0,999.18
2023-03-11 17:00:00,0.19673640787947,0.24985523800692,695.9031036773,5289.3277151237,,3609,12.57,14.07,0,0,999.91
2023-03-11 18:00:00,0.19491985620758,0.24754821738362,700.93712890487,4969.8957058784,,3608,12.43,12.8,0,0,1001.04
2023-03-11 19:00:00,0.18643528923266,0.23677281732548,712.94140828338,4989.7656070176,,3609,12.68,12.33,0,0,1001.7
2023-03-11 20:00:00,0.18388379695654,0.23353242213481,706.41503594122,4755.7641876947,,3608,12.52,12.55,0,0,1002.77
